agent_id, column_cost,served_pax_group,Path_node_sequence,path_time_sequence
8738,27.000000,6067;,1081;627;627;486;691;692;407;687;677;131;131;131;677;406;677;675;606;1060;,21;22;23;25;26;29;31;32;35;36;37;38;39;40;41;44;47;48;
8739,34.000000,6093;,1082;628;629;479;693;694;408;689;690;144;690;688;678;676;607;606;1060;,21;22;25;27;28;31;33;34;37;38;39;42;45;48;51;54;55;
8740,37.000000,6083;,1083;629;479;693;694;408;689;690;685;139;685;683;673;671;602;607;606;1060;,21;22;24;25;28;30;31;34;37;38;39;42;45;48;51;54;57;58;
8741,30.000000,6071;,1084;630;626;627;486;691;681;679;133;133;679;1133;679;680;404;675;606;1060;,21;22;24;27;29;30;33;36;37;38;39;40;41;43;45;47;50;51;
8742,29.000000,6077;,1087;633;478;703;704;539;694;692;682;136;682;406;405;404;675;606;1060;,21;22;24;25;28;30;31;34;37;38;39;41;43;44;46;49;50;
8743,24.000000,7046;,1001;547;548;552;553;496;556;624;626;80;80;80;80;80;80;80;626;1080;,20;21;22;24;26;27;28;32;35;36;37;38;39;40;41;42;43;44;
8744,26.000000,7050;,1002;548;552;553;496;556;557;630;84;84;84;84;84;84;84;84;84;84;630;626;1080;,20;21;23;25;26;27;30;32;33;34;35;36;37;38;39;40;41;42;43;45;46;
8745,27.000000,7044;,1003;549;550;560;556;624;78;78;78;78;78;78;78;78;78;624;626;1080;,20;21;23;26;29;33;34;35;36;37;38;39;40;41;42;43;46;47;
8746,28.000000,7047;,1004;550;553;496;556;624;623;627;81;81;81;81;81;81;81;627;627;626;1080;,20;21;23;24;25;29;32;35;36;37;38;39;40;41;42;43;44;47;48;
8747,29.000000,6975;,1005;551;495;560;556;555;9;9;9;9;9;9;9;9;9;9;9;555;624;626;1080;,20;21;24;25;28;31;32;33;34;35;36;37;38;39;40;41;42;43;45;48;49;
8748,25.000000,7046;,1006;552;435;436;496;556;624;556;624;626;80;626;626;1080;,20;21;22;24;25;26;30;34;38;41;42;43;44;45;
8749,30.000000,7043;,1007;553;496;556;624;623;77;77;77;77;77;77;77;77;77;77;77;77;623;624;626;1080;,20;21;22;23;27;30;31;32;33;34;35;36;37;38;39;40;41;42;43;46;49;50;
8750,31.000000,6976;,1008;554;437;556;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;556;624;626;1080;,20;21;22;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;47;50;51;
8751,27.000000,7048;,1009;555;624;626;485;628;82;82;82;82;82;82;82;82;82;82;82;82;82;628;485;626;1080;,20;21;23;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;
8752,32.000000,6977;,1010;556;557;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;557;557;624;626;1080;,20;21;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;48;51;52;
8753,33.000000,6973;,1011;557;556;496;553;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;553;496;556;624;626;1080;,20;21;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;49;52;53;
8754,34.000000,6980;,1012;558;560;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;560;556;624;626;1080;,20;21;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;46;50;53;54;
8755,30.000000,7111;,1013;559;557;630;626;627;486;691;145;145;145;145;145;145;145;145;691;486;627;626;1080;,20;21;24;26;28;31;33;34;35;36;37;38;39;40;41;42;43;44;46;49;50;
8756,35.000000,6974;,1014;560;553;552;435;554;8;8;8;8;8;8;8;8;8;8;8;8;8;8;554;437;556;624;626;1080;,20;21;23;25;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;47;51;54;55;
8757,31.000000,7049;,1015;561;558;491;490;631;628;629;83;83;83;83;83;83;83;83;629;484;627;626;1080;,20;21;23;25;27;28;31;34;35;36;37;38;39;40;41;42;43;45;47;50;51;
8758,36.000000,7045;,1016;562;559;557;556;555;625;79;79;79;79;79;79;79;79;625;555;555;556;624;626;1080;,20;21;24;27;30;33;34;35;36;37;38;39;40;41;42;43;44;45;48;52;55;56;
8759,32.000000,7056;,1017;563;562;559;631;636;90;90;90;90;90;90;90;90;90;90;90;636;631;489;485;626;1080;,20;21;23;26;29;31;32;33;34;35;36;37;38;39;40;41;42;43;45;47;49;51;52;
8760,37.000000,7042;,1018;564;493;492;561;560;556;555;622;76;76;76;76;76;622;555;556;624;626;1080;,20;21;23;24;26;28;31;34;37;38;39;40;41;42;43;46;49;53;56;57;
8761,28.000000,7044;,1019;565;564;564;564;563;562;559;557;556;624;78;624;624;626;1080;,20;21;22;23;24;26;28;31;34;37;41;42;43;44;47;48;
8762,33.000000,7101;,1020;566;559;557;624;623;681;135;135;135;135;135;135;681;623;627;626;1080;,20;21;23;26;30;33;36;37;38;39;40;41;42;43;46;49;52;53;
8763,38.000000,7034;,1021;567;562;492;561;560;553;552;435;554;614;68;68;68;68;68;614;554;437;556;624;626;1080;,20;21;22;23;25;27;29;31;32;34;37;38;39;40;41;42;43;46;47;50;54;57;58;
8764,29.000000,7047;,1022;568;533;498;497;493;562;559;631;489;485;626;627;81;627;1081;627;626;1080;,20;21;22;23;24;25;26;29;32;34;36;38;41;42;43;44;45;48;49;
8765,34.000000,7113;,1023;569;499;567;566;631;628;629;479;693;147;147;147;693;483;480;484;627;626;1080;,20;21;22;24;27;30;33;36;38;39;40;41;42;43;44;46;48;50;53;54;
8766,39.000000,7039;,1024;570;500;566;559;491;558;560;553;552;619;73;73;73;73;619;619;554;437;556;624;626;1080;,20;21;22;24;26;27;29;31;33;35;38;39;40;41;42;43;44;47;48;51;55;58;59;
8767,30.000000,7051;,1025;571;631;85;85;85;85;85;85;85;85;85;85;85;85;85;85;85;85;85;631;489;485;626;1080;,20;21;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;45;47;49;50;
8768,35.000000,7053;,1026;572;571;632;633;87;87;87;87;87;87;87;87;87;87;87;87;633;633;629;484;627;626;1080;,20;21;24;27;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;47;49;51;54;55;
8769,26.000000,7050;,1027;573;531;573;572;571;631;489;485;489;630;84;630;626;1080;,20;21;22;23;26;29;33;35;37;39;41;42;43;45;46;
8770,31.000000,7052;,1028;574;531;573;572;571;632;86;86;86;86;86;86;86;86;86;632;628;485;485;626;1080;,20;21;23;24;27;30;33;34;35;36;37;38;39;40;41;42;43;46;47;48;50;51;
8771,36.000000,6978;,1029;575;528;529;531;532;533;498;497;493;492;561;558;12;12;12;12;12;12;12;12;558;557;630;626;627;626;1080;,20;21;22;23;24;25;26;27;28;29;30;32;34;35;36;37;38;39;40;41;42;43;45;47;49;52;55;56;
8772,32.000000,6979;,1030;576;572;570;500;566;559;13;13;13;13;13;13;13;13;13;13;13;559;491;490;489;630;626;1080;,20;21;23;26;27;29;31;32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;49;51;52;
8773,37.000000,7123;,1031;577;576;637;634;635;504;477;478;703;157;157;157;157;703;693;483;480;484;627;626;1080;,20;21;24;27;30;33;34;35;37;38;39;40;41;42;43;46;47;49;51;53;56;57;
8774,28.000000,7048;,1032;578;578;576;572;570;571;631;628;82;628;628;485;626;1080;,20;21;22;25;27;30;34;38;41;42;43;44;45;47;48;
8775,33.000000,6986;,1033;579;578;576;572;570;500;566;20;20;20;20;20;20;566;631;489;485;626;1080;,20;21;25;28;30;33;34;36;37;38;39;40;41;42;43;46;48;50;52;53;
8776,38.000000,6991;,1034;580;545;577;576;572;571;25;25;25;25;25;25;25;25;25;25;571;631;489;485;489;485;626;1080;,20;21;22;24;27;29;32;33;34;35;36;37;38;39;40;41;42;43;47;49;51;53;55;57;58;
8777,29.000000,6977;,1035;581;575;528;529;531;532;533;498;497;493;492;492;562;559;557;11;557;630;630;626;1080;,20;21;24;25;26;27;28;29;30;31;32;33;34;35;38;41;42;43;45;46;48;49;
8778,34.000000,7054;,1036;582;580;545;577;576;637;634;88;88;88;88;88;634;502;632;628;485;626;1080;,20;21;25;26;28;31;34;37;38;39;40;41;42;43;45;47;50;51;53;54;
8779,24.000000,7046;,1037;583;540;622;555;624;626;80;80;80;80;80;80;80;80;80;80;626;1080;,20;21;22;24;27;29;32;33;34;35;36;37;38;39;40;41;42;43;44;
8780,39.000000,7035;,1038;584;605;604;399;537;610;615;69;69;69;615;439;614;622;623;627;626;1080;,20;21;26;29;31;35;36;39;40;41;42;43;44;46;49;52;55;58;59;
8781,37.000000,7112;,1039;585;401;400;398;403;404;405;488;682;692;146;146;146;692;691;486;627;484;485;626;1080;,20;21;22;25;27;30;33;34;35;36;39;40;41;42;43;46;47;49;51;54;56;57;
8782,38.000000,7032;,1040;586;585;401;590;589;594;596;612;66;66;66;612;614;622;623;627;626;1080;,20;21;24;25;27;30;33;36;39;40;41;42;43;45;48;51;54;57;58;
8783,35.000000,6972;,1041;587;592;591;441;440;439;614;619;552;6;552;553;496;556;557;630;626;1080;,20;21;24;27;29;31;33;35;38;41;42;43;45;46;47;50;52;54;55;
8784,36.000000,7114;,1042;588;397;398;403;404;405;488;682;692;694;148;694;693;479;480;484;485;626;1080;,20;21;24;26;29;32;33;34;35;38;41;42;43;46;47;48;50;53;55;56;
8785,39.000000,6970;,1043;589;591;441;440;439;614;619;552;550;4;550;560;558;491;490;489;489;485;626;1080;,20;21;24;26;28;30;32;35;38;41;42;43;46;48;50;52;53;54;56;58;59;
8786,31.000000,6976;,1044;590;589;591;613;615;622;555;556;10;556;557;630;626;1080;,20;21;24;27;30;32;35;38;41;42;43;46;48;50;51;
8787,33.000000,6981;,1045;591;613;615;622;555;556;560;561;15;15;561;561;558;557;630;626;1080;,20;21;24;26;29;32;35;38;40;41;42;43;44;46;48;50;52;53;
8788,27.000000,7047;,1046;592;591;613;615;622;623;627;81;81;81;81;627;626;1080;,20;21;24;27;29;32;35;38;39;40;41;42;43;46;47;
8789,34.000000,6982;,1047;593;595;617;619;552;553;560;561;492;562;16;562;559;557;630;626;1080;,20;21;24;27;29;32;34;36;38;40;41;42;43;46;49;51;53;54;
8790,36.000000,6971;,1048;594;596;612;614;619;552;550;551;5;551;495;560;558;557;630;626;1080;,20;21;24;27;29;32;35;38;41;42;43;46;47;49;51;53;55;56;
8791,32.000000,7043;,1049;595;595;612;614;622;554;622;623;77;623;623;623;627;626;1080;,20;21;22;25;27;30;34;38;41;42;43;44;45;48;51;52;
8792,37.000000,6983;,1050;596;612;614;554;435;552;550;551;563;17;17;563;562;492;491;490;489;630;626;1080;,20;21;24;26;29;31;32;35;38;40;41;42;43;45;46;49;51;52;54;56;57;
8793,38.000000,6968;,1051;597;599;616;618;548;2;2;2;2;2;2;2;2;2;2;2;548;552;435;436;496;556;557;630;626;1080;,20;21;24;27;29;31;32;33;34;35;36;37;38;39;40;41;42;43;45;46;48;49;50;53;55;57;58;
8794,24.000000,7046;,1052;598;616;618;552;435;435;436;496;556;557;630;626;80;626;1080;,20;21;23;25;28;29;30;32;33;34;37;39;41;42;43;44;
8795,39.000000,6987;,1053;599;598;620;621;547;549;551;563;562;567;21;21;21;567;562;492;562;559;631;489;630;626;1080;,20;21;24;26;27;29;31;34;36;38;39;40;41;42;43;44;45;46;49;52;54;56;58;59;
8796,35.000000,7003;,1054;600;605;604;399;537;536;438;540;583;37;583;540;622;555;624;626;1080;,20;21;24;27;29;33;36;38;40;41;42;43;44;46;49;51;54;55;
8797,36.000000,7099;,1055;601;600;605;604;399;537;610;679;133;133;679;681;623;624;626;1080;,20;21;24;27;30;32;36;37;40;41;42;43;46;49;52;55;56;
8798,35.000000,7111;,1056;602;607;606;403;611;680;679;681;691;145;691;691;486;480;484;485;626;1080;,20;21;24;27;28;30;33;35;38;41;42;43;44;45;47;49;52;54;55;
8799,37.000000,7102;,1057;603;602;607;606;403;404;405;488;682;136;136;136;136;136;682;487;681;623;624;626;1080;,20;21;24;27;30;31;34;35;36;37;38;39;40;41;42;43;45;47;50;53;56;57;
8800,30.000000,6975;,1058;604;399;609;608;613;440;612;614;622;555;9;555;555;624;626;1080;,20;21;23;24;27;30;31;33;35;38;41;42;43;44;46;49;50;
8801,31.000000,7045;,1059;605;605;604;399;537;610;615;622;625;79;625;625;555;624;626;1080;,20;21;22;25;27;31;32;35;38;41;42;43;44;45;47;50;51;
8802,27.000000,7044;,1060;606;403;404;405;488;487;681;623;624;78;78;78;78;78;624;626;1080;,20;21;22;25;26;27;29;31;34;37;38;39;40;41;42;43;46;47;
8803,32.000000,6974;,1061;607;606;403;403;611;610;615;622;554;8;554;625;555;624;626;1080;,20;21;24;25;26;28;31;34;37;41;42;43;45;46;48;51;52;
8804,28.000000,7050;,1062;608;608;613;615;622;555;624;626;630;84;84;630;630;630;626;1080;,20;21;22;25;27;30;33;35;38;40;41;42;43;44;45;47;48;
8805,33.000000,7042;,1063;609;611;610;615;622;554;622;76;622;623;624;626;1080;,20;21;24;27;30;33;37;41;42;43;46;49;52;53;
8806,29.000000,7048;,1064;610;679;681;691;486;480;479;629;628;82;82;82;628;1082;628;485;626;1080;,20;21;24;27;30;31;33;34;36;39;40;41;42;43;44;45;46;48;49;
8807,38.000000,7100;,1065;611;680;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;134;680;679;681;623;624;626;1080;,20;21;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;45;48;51;54;57;58;
8808,30.000000,7051;,1066;612;614;622;555;624;557;559;631;85;631;490;489;630;626;1080;,20;21;23;26;29;31;35;38;41;42;43;44;45;47;49;50;
8809,34.000000,6979;,1067;613;440;613;615;622;623;624;557;559;13;559;557;624;626;1080;,20;21;22;23;25;28;31;34;38;41;42;43;46;50;53;54;
8810,39.000000,6990;,1068;614;554;437;556;557;559;566;500;570;24;24;24;570;500;566;559;557;624;626;1080;,20;21;24;25;28;31;34;36;38;39;40;41;42;43;44;46;48;51;55;58;59;
8811,25.000000,7046;,1069;615;622;623;624;626;80;80;80;80;80;80;80;80;80;626;626;1080;,20;21;24;27;30;33;34;35;36;37;38;39;40;41;42;43;44;45;
8812,26.000000,7050;,1070;616;618;552;435;436;496;556;624;557;630;84;630;626;1080;,20;21;23;26;27;29;30;31;35;39;41;42;43;45;46;
8813,31.000000,7049;,1071;617;617;619;554;622;623;627;484;629;83;629;629;628;485;626;1080;,20;21;22;24;27;31;34;37;39;41;42;43;44;47;48;50;51;
8814,35.000000,7057;,1072;618;552;435;436;496;556;557;490;631;571;637;91;637;571;632;628;485;626;1080;,20;21;24;25;27;28;29;32;34;35;39;41;42;43;45;48;51;52;54;55;
8815,32.000000,7052;,1073;619;554;625;555;555;624;624;626;626;485;628;632;86;632;632;632;628;485;626;1080;,20;21;24;26;27;28;30;31;34;35;37;38;41;42;43;44;45;48;49;51;52;
8816,36.000000,6992;,1074;620;621;547;549;551;563;564;565;569;572;26;572;571;632;628;485;626;1080;,20;21;22;24;26;29;31;33;34;37;41;42;43;46;49;52;53;55;56;
8817,37.000000,6969;,1075;621;547;549;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;549;550;553;496;556;557;630;626;1080;,20;21;23;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;45;47;48;49;52;54;56;57;
8818,23.000000,7046;,1083;629;628;485;626;80;626;1080;,20;21;24;25;27;28;42;43;
8819,33.000000,7113;,1091;637;634;635;504;477;478;703;693;694;693;147;693;479;480;484;627;626;1080;,20;21;24;27;28;29;31;32;35;38;41;42;43;44;45;47;49;52;53;
8820,38.000000,7124;,1092;638;707;475;706;704;158;158;158;158;158;158;158;158;158;158;158;704;539;483;480;484;627;626;1080;,20;21;24;25;28;31;32;33;34;35;36;37;38;39;40;41;42;43;45;48;50;52;54;57;58;
8821,34.000000,7101;,1094;640;635;504;477;478;703;693;483;480;481;691;681;135;681;681;623;627;626;1080;,20;21;24;25;26;28;29;32;33;35;36;38;41;42;43;44;47;50;53;54;
8822,39.000000,7055;,1095;641;639;505;504;635;89;89;89;89;89;89;89;89;89;89;89;89;89;635;504;477;478;479;480;484;627;626;1080;,20;21;24;25;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;50;51;53;55;58;59;
8823,27.000000,7047;,1096;642;642;640;635;504;477;477;478;479;480;484;627;81;627;626;1080;,20;21;22;25;28;29;30;31;33;36;37;39;41;42;43;46;47;
8824,32.000000,6980;,1099;645;578;577;530;529;531;532;533;498;497;493;492;561;560;14;560;558;557;630;626;1080;,20;21;24;27;28;30;31;32;33;34;35;36;37;39;41;42;43;45;47;49;51;52;
8825,37.000000,7059;,1100;646;641;639;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;639;505;634;502;632;628;485;626;1080;,20;21;24;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;46;48;50;53;54;56;57;
8826,28.000000,6977;,1101;647;524;524;578;576;572;571;501;636;631;490;557;11;557;630;626;1080;,20;21;22;23;26;29;31;34;35;36;38;39;41;42;43;45;47;48;
8827,33.000000,7053;,1102;648;648;641;639;506;505;634;502;503;633;87;633;629;628;485;626;1080;,20;21;22;25;28;29;31;33;35;38;41;42;43;46;49;50;52;53;
8828,38.000000,6996;,1103;649;648;653;652;645;578;576;30;30;30;30;576;572;571;632;628;485;626;1080;,20;21;24;27;30;32;35;38;39;40;41;42;43;45;48;51;54;55;57;58;
8829,34.000000,7056;,1104;650;648;641;639;505;505;634;502;632;636;90;636;636;631;490;489;489;485;626;1080;,20;21;24;27;30;31;32;34;36;38;41;42;43;44;46;47;48;49;51;53;54;
8830,39.000000,7125;,1105;651;649;642;640;635;705;159;159;159;159;159;159;705;703;478;633;629;628;485;626;1080;,20;21;24;27;30;33;36;37;38;39;40;41;42;43;46;47;49;52;55;56;58;59;
8831,35.000000,6991;,1106;652;645;578;577;576;572;570;571;25;571;571;631;489;630;626;1080;,20;21;23;26;29;32;34;37;41;42;43;44;48;50;52;54;55;
8832,24.000000,7046;,1107;653;646;644;637;571;632;628;485;626;80;626;1080;,20;21;24;27;30;32;35;38;39;41;42;43;44;
8833,36.000000,6986;,1108;654;452;525;524;578;576;572;570;500;566;20;566;566;559;631;489;630;626;1080;,20;21;22;24;27;30;33;35;38;39;41;42;43;44;46;49;51;53;55;56;
8834,29.000000,7048;,1109;655;653;646;644;637;571;632;628;82;628;485;485;485;626;1080;,20;21;24;27;30;33;35;38;41;42;43;44;45;46;48;49;
8835,39.000000,6984;,1110;656;579;580;575;574;568;565;564;18;18;18;564;564;563;562;559;557;630;626;1080;,20;21;24;27;31;34;36;38;39;40;41;42;43;44;46;48;51;54;56;58;59;
8836,30.000000,7051;,1111;657;647;524;578;576;572;571;631;85;85;85;631;628;485;626;1080;,20;21;23;24;27;30;32;35;39;40;41;42;43;46;47;49;50;
8837,38.000000,6990;,1112;658;656;579;580;545;577;576;572;570;24;570;571;631;489;630;626;1080;,20;21;24;27;30;31;33;36;38;41;42;43;47;51;53;55;57;58;
8838,37.000000,7057;,1113;659;657;647;524;524;578;576;637;91;91;91;91;91;637;637;571;631;489;485;626;1080;,20;21;24;26;27;28;31;34;37;38;39;40;41;42;43;44;46;50;52;54;56;57;
8839,36.000000,6987;,1114;660;582;581;575;528;529;531;532;533;498;499;567;21;567;566;631;490;489;485;626;1080;,20;21;25;29;32;33;34;35;36;37;38;39;41;42;43;46;49;50;51;53;55;56;
8840,34.000000,6991;,1115;661;658;656;579;578;576;637;571;25;571;501;636;631;490;489;630;626;1080;,20;21;23;26;29;33;36;39;41;42;43;44;45;47;48;49;51;53;54;
8841,31.000000,7052;,1117;663;655;653;646;644;637;571;632;86;632;632;628;485;626;1080;,20;21;24;27;30;33;36;38;41;42;43;44;47;48;50;51;
8842,22.000000,7046;,1010;556;557;630;626;80;626;1080;,21;22;25;27;29;30;42;43;
8843,28.000000,6975;,1022;568;533;498;497;493;492;561;560;556;555;9;9;9;9;9;555;624;626;1080;,21;22;23;24;25;26;27;29;31;34;37;38;39;40;41;42;43;45;48;49;
8844,24.000000,7050;,1025;571;571;631;489;630;84;630;626;1080;,21;22;23;27;29;31;32;42;44;45;
8845,29.000000,7043;,1026;572;571;631;490;557;624;623;77;77;77;623;627;626;1080;,21;22;25;29;30;32;36;39;40;41;42;43;46;49;50;
8846,30.000000,6978;,1027;573;531;532;533;498;497;493;492;492;491;492;491;558;12;558;558;557;630;626;1080;,21;22;23;24;25;26;27;28;29;30;33;36;39;41;42;43;44;46;48;50;51;
8847,26.000000,7044;,1028;574;568;565;564;563;562;559;557;624;78;624;626;1080;,21;22;24;26;27;29;31;34;37;41;42;43;46;47;
8848,27.000000,7050;,1029;575;528;573;572;571;631;489;630;84;84;84;630;630;626;626;1080;,21;22;23;25;28;31;35;37;39;40;41;42;43;44;46;47;48;
8849,34.000000,6982;,1032;578;577;530;529;531;532;533;498;497;493;562;16;16;16;16;16;16;16;562;492;491;490;489;485;626;1080;,21;22;25;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;47;49;50;52;54;55;
8850,32.000000,6981;,1033;579;580;575;528;529;531;532;533;498;497;493;492;492;561;15;561;558;558;557;630;626;1080;,21;22;25;29;30;31;32;33;34;35;36;37;38;39;41;42;43;45;46;48;50;52;53;
8851,28.000000,6977;,1035;581;575;528;529;531;532;533;498;497;493;562;559;557;11;11;557;557;630;626;1080;,21;22;25;26;27;28;29;30;31;32;33;34;37;40;41;42;43;44;46;48;49;
8852,35.000000,7035;,1038;584;584;605;604;399;537;610;615;69;615;622;623;627;626;1080;,21;22;23;28;31;33;37;38;41;42;43;46;49;52;55;56;
8853,36.000000,7107;,1039;585;587;604;606;675;677;687;141;141;687;407;692;691;486;486;627;626;1080;,21;22;25;28;31;34;37;40;41;42;43;44;46;49;50;51;53;56;57;
8854,37.000000,7030;,1040;586;585;401;400;609;611;610;64;64;64;64;610;615;622;555;624;626;1080;,21;22;25;26;29;32;35;38;39;40;41;42;43;46;49;52;54;57;58;
8855,34.000000,7112;,1041;587;400;398;403;404;405;405;405;406;682;692;146;692;692;691;486;486;627;626;1080;,21;22;23;25;28;31;32;33;34;36;38;41;42;43;44;47;48;49;51;54;55;
8856,38.000000,7033;,1042;588;587;592;591;613;67;67;67;67;67;67;67;67;613;440;613;615;622;555;624;626;1080;,21;22;25;28;31;34;35;36;37;38;39;40;41;42;43;44;45;47;50;53;55;58;59;
8857,32.000000,7111;,1044;590;592;608;537;610;679;681;691;145;145;691;1145;691;486;627;626;1080;,20;21;24;27;30;31;34;37;40;41;42;43;44;45;46;48;51;52;
8858,36.000000,7037;,1046;592;591;441;596;595;617;71;71;71;71;71;71;71;71;617;619;554;625;555;624;626;1080;,21;22;25;27;28;31;34;35;36;37;38;39;40;41;42;43;45;48;50;51;53;56;57;
8859,25.000000,7044;,1049;595;595;612;614;622;555;624;78;624;626;1080;,21;22;23;26;28;31;34;36;37;42;45;46;
8860,24.000000,7050;,1091;637;571;631;490;489;489;630;84;630;626;1080;,21;22;24;28;29;30;31;33;34;42;44;45;
8861,25.000000,7048;,1093;639;505;505;634;502;632;628;82;628;485;626;1080;,21;22;23;24;26;28;30;33;34;42;43;45;46;
8862,31.000000,7838;,1001;547;548;552;553;496;556;557;490;631;571;637;644;98;98;98;644;646;1100;,20;21;22;24;26;27;28;31;33;34;38;40;43;44;45;46;47;50;51;
8863,28.000000,7840;,1002;548;552;553;496;556;557;490;631;571;637;644;646;100;646;1100;,20;21;23;25;26;27;30;32;33;37;39;42;45;46;47;48;
8864,32.000000,7839;,1003;549;551;563;564;565;569;572;576;578;645;99;99;645;645;646;1100;,20;21;24;26;28;29;32;36;38;41;44;45;46;47;48;51;52;
8865,33.000000,7835;,1004;550;560;558;491;490;631;571;634;505;639;641;95;641;641;641;646;1100;,20;21;24;26;28;30;31;35;39;41;42;45;46;47;48;49;52;53;
8866,29.000000,7840;,1005;551;563;564;565;569;572;637;644;646;100;100;100;646;646;1100;,20;21;23;25;26;29;33;37;40;43;44;45;46;47;48;49;
8867,34.000000,7833;,1006;552;553;560;558;491;490;631;571;634;505;639;93;93;93;639;641;646;1100;,20;21;23;25;27;29;31;32;36;40;42;43;44;45;46;47;50;53;54;
8868,35.000000,7831;,1007;553;496;556;557;490;631;571;637;91;91;91;91;91;91;91;91;91;91;91;637;637;644;646;1100;,20;21;22;23;26;28;29;33;35;36;37;38;39;40;41;42;43;44;45;46;47;48;51;54;55;
8869,36.000000,7765;,1008;554;437;556;557;490;489;631;636;501;571;25;25;25;25;25;25;25;25;25;571;637;644;646;1100;,20;21;22;25;28;30;31;33;35;36;37;38;39;40;41;42;43;44;45;46;47;49;52;55;56;
8870,31.000000,7847;,1009;555;624;557;490;631;571;637;644;646;653;107;653;646;1100;,20;21;23;27;29;30;34;36;39;42;45;46;47;50;51;
8871,37.000000,7834;,1010;556;557;490;631;571;634;635;640;94;94;94;94;94;640;639;641;646;1100;,20;21;24;26;27;31;35;38;41;42;43;44;45;46;47;50;53;56;57;
8872,33.000000,7846;,1011;557;490;631;571;637;576;578;645;652;106;106;106;106;106;652;645;646;1100;,20;21;23;24;28;30;33;36;39;41;42;43;44;45;46;47;49;52;53;
8873,38.000000,7828;,1012;558;491;490;631;571;634;88;88;88;88;88;88;88;88;88;88;88;88;634;634;505;639;641;646;1100;,20;21;23;25;26;30;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;50;51;54;57;58;
