arc_id,agent_index
(572_26_29_30),1135;1318;2924;3107;4713;4896;6502;6685;8291;8474;10080;10263;11869;12052;13658;13841;15447;15630;17236;17419;
(572_26_2_3),147;1936;3725;5514;7303;9092;10881;12670;14459;16248;
(572_26_41_42),1659;3448;5237;7026;8815;10604;12393;14182;15971;17760;
(572_26_45_46),1753;3542;5331;7120;8909;10698;12487;14276;16065;17854;
(572_26_7_8),28;788;1817;2577;3606;4366;5395;6155;7184;7944;8973;9733;10762;11522;12551;13311;14340;15100;16129;16889;
(572_26_9_10),258;2047;3836;5625;7414;9203;10992;12781;14570;16359;
(572_569_12_16),905;2694;4483;6272;8061;9850;11639;13428;15217;17006;
(572_569_13_17),96;1885;3674;5463;7252;9041;10830;12619;14408;16197;
(572_569_15_19),815;2604;4393;6182;7971;9760;11549;13338;15127;16916;
(572_569_16_20),209;1998;3787;5576;7365;9154;10943;12732;14521;16310;
(572_569_19_23),1038;2827;4616;6405;8194;9983;11772;13561;15350;17139;
(572_569_1_5),947;2736;4525;6314;8103;9892;11681;13470;15259;17048;
(572_569_21_25),822;2611;4400;6189;7978;9767;11556;13345;15134;16923;
(572_569_24_28),393;2182;3971;5760;7549;9338;11127;12916;14705;16494;
(572_569_25_29),1212;3001;4790;6579;8368;10157;11946;13735;15524;17313;
(572_569_30_34),1729;3518;5307;7096;8885;10674;12463;14252;16041;17830;
(572_569_32_36),393;2182;3971;5760;7549;9338;11127;12916;14705;16494;
(572_569_33_37),365;2154;3943;5732;7521;9310;11099;12888;14677;16466;
(572_569_34_38),370;1265;2159;3054;3948;4843;5737;6632;7526;8421;9315;10210;11104;11999;12893;13788;14682;15577;16471;17366;
(572_569_35_39),392;2181;3970;5759;7548;9337;11126;12915;14704;16493;
(572_569_38_42),366;915;2155;2704;3944;4493;5733;6282;7522;8071;9311;9860;11100;11649;12889;13438;14678;15227;16467;17016;
(572_569_39_43),371;2160;3949;5738;7527;9316;11105;12894;14683;16472;
(572_569_3_7),732;2521;4310;6099;7888;9677;11466;13255;15044;16833;
(572_569_40_44),393;2182;3971;5760;7549;9338;11127;12916;14705;16494;
(572_569_42_46),1222;3011;4800;6589;8378;10167;11956;13745;15534;17323;
(572_569_43_47),407;2196;3985;5774;7563;9352;11141;12930;14719;16508;
(572_569_45_49),416;2205;3994;5783;7572;9361;11150;12939;14728;16517;
(572_569_46_50),1220;3009;4798;6587;8376;10165;11954;13743;15532;17321;
(572_569_5_9),799;2588;4377;6166;7955;9744;11533;13322;15111;16900;
(572_569_6_10),571;2360;4149;5938;7727;9516;11305;13094;14883;16672;
(572_569_7_11),677;2466;4255;6044;7833;9622;11411;13200;14989;16778;
(572_569_9_13),147;573;1936;2362;3725;4151;5514;5940;7303;7729;9092;9518;10881;11307;12670;13096;14459;14885;16248;16674;
(572_570_11_14),575;1023;2364;2812;4153;4601;5942;6390;7731;8179;9520;9968;11309;11757;13098;13546;14887;15335;16676;17124;
(572_570_12_15),152;1941;3730;5519;7308;9097;10886;12675;14464;16253;
(572_570_13_16),812;2601;4390;6179;7968;9757;11546;13335;15124;16913;
(572_570_15_18),154;1943;3732;5521;7310;9099;10888;12677;14466;16255;
(572_570_17_20),582;2371;4160;5949;7738;9527;11316;13105;14894;16683;
(572_570_18_21),105;1894;3683;5472;7261;9050;10839;12628;14417;16206;
(572_570_1_4),25;728;1814;2517;3603;4306;5392;6095;7181;7884;8970;9673;10759;11462;12548;13251;14337;15040;16126;16829;
(572_570_20_23),693;2482;4271;6060;7849;9638;11427;13216;15005;16794;
(572_570_21_24),588;788;2377;2577;4166;4366;5955;6155;7744;7944;9533;9733;11322;11522;13111;13311;14900;15100;16689;16889;
(572_570_22_25),694;2483;4272;6061;7850;9639;11428;13217;15006;16795;
(572_570_23_26),112;796;1615;1901;2585;3404;3690;4374;5193;5479;6163;6982;7268;7952;8771;9057;9741;10560;10846;11530;12349;12635;13319;14138;14424;15108;15927;16213;16897;17716;
(572_570_25_28),117;804;1906;2593;3695;4382;5484;6171;7273;7960;9062;9749;10851;11538;12640;13327;14429;15116;16218;16905;
(572_570_26_29),120;918;1909;2707;3698;4496;5487;6285;7276;8074;9065;9863;10854;11652;12643;13441;14432;15230;16221;17019;
(572_570_27_30),620;1617;2409;3406;4198;5195;5987;6984;7776;8773;9565;10562;11354;12351;13143;14140;14932;15929;16721;17718;
(572_570_30_33),695;818;1618;2484;2607;3407;4273;4396;5196;6062;6185;6985;7851;7974;8774;9640;9763;10563;11429;11552;12352;13218;13341;14141;15007;15130;15930;16796;16919;17719;
(572_570_31_34),698;1135;2487;2924;4276;4713;6065;6502;7854;8291;9643;10080;11432;11869;13221;13658;15010;15447;16799;17236;
(572_570_32_35),1256;3045;4834;6623;8412;10201;11990;13779;15568;17357;
(572_570_33_36),1004;1139;2793;2928;4582;4717;6371;6506;8160;8295;9949;10084;11738;11873;13527;13662;15316;15451;17105;17240;
(572_570_34_37),1008;1674;2797;3463;4586;5252;6375;7041;8164;8830;9953;10619;11742;12408;13531;14197;15320;15986;17109;17775;
(572_570_35_38),1013;1148;1676;2802;2937;3465;4591;4726;5254;6380;6515;7043;8169;8304;8832;9958;10093;10621;11747;11882;12410;13536;13671;14199;15325;15460;15988;17114;17249;17777;
(572_570_36_39),1017;1146;2806;2935;4595;4724;6384;6513;8173;8302;9962;10091;11751;11880;13540;13669;15329;15458;17118;17247;
(572_570_37_40),1021;1150;2810;2939;4599;4728;6388;6517;8177;8306;9966;10095;11755;11884;13544;13673;15333;15462;17122;17251;
(572_570_38_41),1027;1225;1680;2816;3014;3469;4605;4803;5258;6394;6592;7047;8183;8381;8836;9972;10170;10625;11761;11959;12414;13550;13748;14203;15339;15537;15992;17128;17326;17781;
(572_570_39_42),1034;1153;2823;2942;4612;4731;6401;6520;8190;8309;9979;10098;11768;11887;13557;13676;15346;15465;17135;17254;
(572_570_40_43),1037;2826;4615;6404;8193;9982;11771;13560;15349;17138;
(572_570_41_44),1105;1219;2894;3008;4683;4797;6472;6586;8261;8375;10050;10164;11839;11953;13628;13742;15417;15531;17206;17320;
(572_570_43_46),1236;3025;4814;6603;8392;10181;11970;13759;15548;17337;
(572_570_44_47),1224;3013;4802;6591;8380;10169;11958;13747;15536;17325;
(572_570_45_48),1227;3016;4805;6594;8383;10172;11961;13750;15539;17328;
(572_570_47_50),1230;3019;4808;6597;8386;10175;11964;13753;15542;17331;
(572_570_49_52),1237;3026;4815;6604;8393;10182;11971;13760;15549;17338;
(572_570_51_54),1328;3117;4906;6695;8484;10273;12062;13851;15640;17429;
(572_571_10_13),507;735;956;2296;2524;2745;4085;4313;4534;5874;6102;6323;7663;7891;8112;9452;9680;9901;11241;11469;11690;13030;13258;13479;14819;15047;15268;16608;16836;17057;
(572_571_11_14),90;1879;3668;5457;7246;9035;10824;12613;14402;16191;
(572_571_12_15),
(572_571_14_17),97;1886;3675;5464;7253;9042;10831;12620;14409;16198;
(572_571_15_18),1030;2819;4608;6397;8186;9975;11764;13553;15342;17131;
(572_571_19_22),584;2373;4162;5951;7740;9529;11318;13107;14896;16685;
(572_571_1_4),500;2289;4078;5867;7656;9445;11234;13023;14812;16601;
(572_571_20_23),219;2008;3797;5586;7375;9164;10953;12742;14531;16320;
(572_571_21_24),1143;1477;1611;2932;3266;3400;4721;5055;5189;6510;6844;6978;8299;8633;8767;10088;10422;10556;11877;12211;12345;13666;14000;14134;15455;15789;15923;17244;17578;17712;
(572_571_22_25),111;1688;1900;3477;3689;5266;5478;7055;7267;8844;9056;10633;10845;12422;12634;14211;14423;16000;16212;17789;
(572_571_23_26),1481;3270;5059;6848;8637;10426;12215;14004;15793;17582;
(572_571_24_27),231;911;1478;2020;2700;3267;3809;4489;5056;5598;6278;6845;7387;8067;8634;9176;9856;10423;10965;11645;12212;12754;13434;14001;14543;15223;15790;16332;17012;17579;
(572_571_25_28),592;931;2381;2720;4170;4509;5959;6298;7748;8087;9537;9876;11326;11665;13115;13454;14904;15243;16693;17032;
(572_571_26_29),596;1031;1612;2385;2820;3401;4174;4609;5190;5963;6398;6979;7752;8187;8768;9541;9976;10557;11330;11765;12346;13119;13554;14135;14908;15343;15924;16697;17132;17713;
(572_571_27_30),919;935;1613;2708;2724;3402;4497;4513;5191;6286;6302;6980;8075;8091;8769;9864;9880;10558;11653;11669;12347;13442;13458;14136;15231;15247;15925;17020;17036;17714;
(572_571_28_31),937;1691;2726;3480;4515;5269;6304;7058;8093;8847;9882;10636;11671;12425;13460;14214;15249;16003;17038;17792;
(572_571_29_32),631;953;1619;2420;2742;3408;4209;4531;5197;5998;6320;6986;7787;8109;8775;9576;9898;10564;11365;11687;12353;13154;13476;14142;14943;15265;15931;16732;17054;17720;
(572_571_2_5),622;2411;4200;5989;7778;9567;11356;13145;14934;16723;
(572_571_30_33),954;2743;4532;6321;8110;9899;11688;13477;15266;17055;
(572_571_31_34),1117;1318;1669;2906;3107;3458;4695;4896;5247;6484;6685;7036;8273;8474;8825;10062;10263;10614;11851;12052;12403;13640;13841;14192;15429;15630;15981;17218;17419;17770;
(572_571_32_35),838;991;1679;2627;2780;3468;4416;4569;5257;6205;6358;7046;7994;8147;8835;9783;9936;10624;11572;11725;12413;13361;13514;14202;15150;15303;15991;16939;17092;17780;
(572_571_33_36),240;2029;3818;5607;7396;9185;10974;12763;14552;16341;
(572_571_34_37),1255;3044;4833;6622;8411;10200;11989;13778;15567;17356;
(572_571_35_38),847;2636;4425;6214;8003;9792;11581;13370;15159;16948;
(572_571_37_40),1262;3051;4840;6629;8418;10207;11996;13785;15574;17363;
(572_571_3_6),29;504;1818;2293;3607;4082;5396;5871;7185;7660;8974;9449;10763;11238;12552;13027;14341;14816;16130;16605;
(572_571_40_43),1214;3003;4792;6581;8370;10159;11948;13737;15526;17315;
(572_571_43_46),1114;1223;1659;2903;3012;3448;4692;4801;5237;6481;6590;7026;8270;8379;8815;10059;10168;10604;11848;11957;12393;13637;13746;14182;15426;15535;15971;17215;17324;17760;
(572_571_45_48),1671;3460;5249;7038;8827;10616;12405;14194;15983;17772;
(572_571_48_51),1235;3024;4813;6602;8391;10180;11969;13758;15547;17336;
(572_571_4_7),948;2737;4526;6315;8104;9893;11682;13471;15260;17049;
(572_571_6_9),506;733;2295;2522;4084;4311;5873;6100;7662;7889;9451;9678;11240;11467;13029;13256;14818;15045;16607;16834;
(572_571_7_10),850;1055;2639;2844;4428;4633;6217;6422;8006;8211;9795;10000;11584;11789;13373;13578;15162;15367;16951;17156;
(572_571_8_11),628;2417;4206;5995;7784;9573;11362;13151;14940;16729;
(572_571_9_12),28;736;1817;2525;3606;4314;5395;6103;7184;7892;8973;9681;10762;11470;12551;13259;14340;15048;16129;16837;
(572_572_13_14),258;346;2047;2135;3836;3924;5625;5713;7414;7502;9203;9291;10992;11080;12781;12869;14570;14658;16359;16447;
(572_572_14_15),258;2047;3836;5625;7414;9203;10992;12781;14570;16359;
(572_572_22_23),
(572_572_25_26),1031;2820;4609;6398;8187;9976;11765;13554;15343;17132;
(572_572_2_3),388;2177;3966;5755;7544;9333;11122;12911;14700;16489;
(572_572_31_32),1256;3045;4834;6623;8412;10201;11990;13779;15568;17357;
(572_572_5_6),571;2360;4149;5938;7727;9516;11305;13094;14883;16672;
(572_573_11_14),789;2578;4367;6156;7945;9734;11523;13312;15101;16890;
(572_573_21_24),272;2061;3850;5639;7428;9217;11006;12795;14584;16373;
(572_573_34_37),355;2144;3933;5722;7511;9300;11089;12878;14667;16456;
(572_573_4_7),265;2054;3843;5632;7421;9210;10999;12788;14577;16366;
(572_573_8_11),330;2119;3908;5697;7486;9275;11064;12853;14642;16431;
(572_576_13_15),251;378;2040;2167;3829;3956;5618;5745;7407;7534;9196;9323;10985;11112;12774;12901;14563;14690;16352;16479;
(572_576_14_16),346;935;2135;2724;3924;4513;5713;6302;7502;8091;9291;9880;11080;11669;12869;13458;14658;15247;16447;17036;
(572_576_15_17),258;2047;3836;5625;7414;9203;10992;12781;14570;16359;
(572_576_16_18),252;320;2041;2109;3830;3898;5619;5687;7408;7476;9197;9265;10986;11054;12775;12843;14564;14632;16353;16421;
(572_576_17_19),245;2034;3823;5612;7401;9190;10979;12768;14557;16346;
(572_576_18_20),324;374;2113;2163;3902;3952;5691;5741;7480;7530;9269;9319;11058;11108;12847;12897;14636;14686;16425;16475;
(572_576_19_21),243;367;2032;2156;3821;3945;5610;5734;7399;7523;9188;9312;10977;11101;12766;12890;14555;14679;16344;16468;
(572_576_1_3),266;2055;3844;5633;7422;9211;11000;12789;14578;16367;
(572_576_20_22),241;383;2030;2172;3819;3961;5608;5750;7397;7539;9186;9328;10975;11117;12764;12906;14553;14695;16342;16484;
(572_576_21_23),242;442;1730;2031;2231;3519;3820;4020;5308;5609;5809;7097;7398;7598;8886;9187;9387;10675;10976;11176;12464;12765;12965;14253;14554;14754;16042;16343;16543;17831;
(572_576_22_24),317;444;2106;2233;3895;4022;5684;5811;7473;7600;9262;9389;11051;11178;12840;12967;14629;14756;16418;16545;
(572_576_23_25),315;437;2104;2226;3893;4015;5682;5804;7471;7593;9260;9382;11049;11171;12838;12960;14627;14749;16416;16538;
(572_576_24_26),312;438;1728;2101;2227;3517;3890;4016;5306;5679;5805;7095;7468;7594;8884;9257;9383;10673;11046;11172;12462;12835;12961;14251;14624;14750;16040;16413;16539;17829;
(572_576_25_27),292;439;2081;2228;3870;4017;5659;5806;7448;7595;9237;9384;11026;11173;12815;12962;14604;14751;16393;16540;
(572_576_26_28),310;430;2099;2219;3888;4008;5677;5797;7466;7586;9255;9375;11044;11164;12833;12953;14622;14742;16411;16531;
(572_576_27_29),313;436;1139;1724;2102;2225;2928;3513;3891;4014;4717;5302;5680;5803;6506;7091;7469;7592;8295;8880;9258;9381;10084;10669;11047;11170;11873;12458;12836;12959;13662;14247;14625;14748;15451;16036;16414;16537;17240;17825;
(572_576_28_30),293;432;2082;2221;3871;4010;5660;5799;7449;7588;9238;9377;11027;11166;12816;12955;14605;14744;16394;16533;
(572_576_29_31),314;1717;2103;3506;3892;5295;5681;7084;7470;8873;9259;10662;11048;12451;12837;14240;14626;16029;16415;17818;
(572_576_2_4),844;2633;4422;6211;8000;9789;11578;13367;15156;16945;
(572_576_30_32),290;426;1722;2079;2215;3511;3868;4004;5300;5657;5793;7089;7446;7582;8878;9235;9371;10667;11024;11160;12456;12813;12949;14245;14602;14738;16034;16391;16527;17823;
(572_576_31_33),291;1778;2080;3567;3869;5356;5658;7145;7447;8934;9236;10723;11025;12512;12814;14301;14603;16090;16392;17879;
(572_576_32_34),396;2185;3974;5763;7552;9341;11130;12919;14708;16497;
(572_576_33_35),363;427;2152;2216;3941;4005;5730;5794;7519;7583;9308;9372;11097;11161;12886;12950;14675;14739;16464;16528;
(572_576_34_36),300;2089;3878;5667;7456;9245;11034;12823;14612;16401;
(572_576_35_37),302;1776;2091;3565;3880;5354;5669;7143;7458;8932;9247;10721;11036;12510;12825;14299;14614;16088;16403;17877;
(572_576_36_38),303;1707;2092;3496;3881;5285;5670;7074;7459;8863;9248;10652;11037;12441;12826;14230;14615;16019;16404;17808;
(572_576_37_39),305;1773;2094;3562;3883;5351;5672;7140;7461;8929;9250;10718;11039;12507;12828;14296;14617;16085;16406;17874;
(572_576_38_40),403;2192;3981;5770;7559;9348;11137;12926;14715;16504;
(572_576_39_41),301;2090;3879;5668;7457;9246;11035;12824;14613;16402;
(572_576_3_5),388;2177;3966;5755;7544;9333;11122;12911;14700;16489;
(572_576_40_42),408;2197;3986;5775;7564;9353;11142;12931;14720;16509;
(572_576_41_43),401;1755;2190;3544;3979;5333;5768;7122;7557;8911;9346;10700;11135;12489;12924;14278;14713;16067;16502;17856;
(572_576_42_44),299;2088;3877;5666;7455;9244;11033;12822;14611;16400;
(572_576_43_45),404;1746;2193;3535;3982;5324;5771;7113;7560;8902;9349;10691;11138;12480;12927;14269;14716;16058;16505;17847;
(572_576_44_46),405;2194;3983;5772;7561;9350;11139;12928;14717;16506;
(572_576_45_47),409;2198;3987;5776;7565;9354;11143;12932;14721;16510;
(572_576_46_48),414;2203;3992;5781;7570;9359;11148;12937;14726;16515;
(572_576_47_49),398;1753;2187;3542;3976;5331;5765;7120;7554;8909;9343;10698;11132;12487;12921;14276;14710;16065;16499;17854;
(572_576_48_50),419;2208;3997;5786;7575;9364;11153;12942;14731;16520;
(572_576_49_51),423;2212;4001;5790;7579;9368;11157;12946;14735;16524;
(572_576_5_7),386;620;2175;2409;3964;4198;5753;5987;7542;7776;9331;9565;11120;11354;12909;13143;14698;14932;16487;16721;
(572_576_6_8),385;2174;3963;5752;7541;9330;11119;12908;14697;16486;
(572_576_7_9),260;2049;3838;5627;7416;9205;10994;12783;14572;16361;
(572_576_8_10),259;838;2048;2627;3837;4416;5626;6205;7415;7994;9204;9783;10993;11572;12782;13361;14571;15150;16360;16939;
(572_576_9_11),253;837;2042;2626;3831;4415;5620;6204;7409;7993;9198;9782;10987;11571;12776;13360;14565;15149;16354;16938;
(572_637_25_29),369;1140;2158;2929;3947;4718;5736;6507;7525;8296;9314;10085;11103;11874;12892;13663;14681;15452;16470;17241;
(572_637_26_30),387;2176;3965;5754;7543;9332;11121;12910;14699;16488;
(572_637_27_31),392;2181;3970;5759;7548;9337;11126;12915;14704;16493;
(572_637_29_33),
(572_637_31_35),
(572_637_33_37),1709;3498;5287;7076;8865;10654;12443;14232;16021;17810;
(572_637_37_41),449;2238;4027;5816;7605;9394;11183;12972;14761;16550;
(572_637_38_42),1729;3518;5307;7096;8885;10674;12463;14252;16041;17830;
(572_637_45_49),449;2238;4027;5816;7605;9394;11183;12972;14761;16550;
(572_637_47_51),466;1723;2255;3512;4044;5301;5833;7090;7622;8879;9411;10668;11200;12457;12989;14246;14778;16035;16567;17824;
(572_637_5_9),263;2052;3841;5630;7419;9208;10997;12786;14575;16364;
(572_637_7_11),943;2732;4521;6310;8099;9888;11677;13466;15255;17044;
(572_637_8_12),1054;2843;4632;6421;8210;9999;11788;13577;15366;17155;
(573_27_10_11),255;2044;3833;5622;7411;9200;10989;12778;14567;16356;
(573_27_11_12),330;2119;3908;5697;7486;9275;11064;12853;14642;16431;
(573_27_14_15),691;2480;4269;6058;7847;9636;11425;13214;15003;16792;
(573_27_15_16),581;2370;4159;5948;7737;9526;11315;13104;14893;16682;
(573_27_18_19),908;2697;4486;6275;8064;9853;11642;13431;15220;17009;
(573_27_19_20),781;2570;4359;6148;7937;9726;11515;13304;15093;16882;
(573_27_23_24),1113;2902;4691;6480;8269;10058;11847;13636;15425;17214;
(573_27_27_28),1138;2927;4716;6505;8294;10083;11872;13661;15450;17239;
(573_27_29_30),1255;3044;4833;6622;8411;10200;11989;13778;15567;17356;
(573_27_2_3),148;1937;3726;5515;7304;9093;10882;12671;14460;16249;
(573_27_7_8),33;1822;3611;5400;7189;8978;10767;12556;14345;16134;
(573_27_8_9),937;2726;4515;6304;8093;9882;11671;13460;15249;17038;
(573_528_14_16),789;2578;4367;6156;7945;9734;11523;13312;15101;16890;
(573_531_13_14),330;2119;3908;5697;7486;9275;11064;12853;14642;16431;
(573_531_17_18),581;2370;4159;5948;7737;9526;11315;13104;14893;16682;
(573_531_1_2),501;729;2290;2518;4079;4307;5868;6096;7657;7885;9446;9674;11235;11463;13024;13252;14813;15041;16602;16830;
(573_531_21_22),781;1144;1612;2570;2933;3401;4359;4722;5190;6148;6511;6979;7937;8300;8768;9726;10089;10557;11515;11878;12346;13304;13667;14135;15093;15456;15924;16882;17245;17713;
(573_531_22_23),1260;1689;3049;3478;4838;5267;6627;7056;8416;8845;10205;10634;11994;12423;13783;14212;15572;16001;17361;17790;
(573_531_25_26),1113;2902;4691;6480;8269;10058;11847;13636;15425;17214;
(573_531_2_3),623;2412;4201;5990;7779;9568;11357;13146;14935;16724;
(573_531_7_8),265;2054;3843;5632;7421;9210;10999;12788;14577;16366;
(573_531_9_10),148;1937;3726;5515;7304;9093;10882;12671;14460;16249;
(573_569_12_15),150;681;1939;2470;3728;4259;5517;6048;7306;7837;9095;9626;10884;11415;12673;13204;14462;14993;16251;16782;
(573_569_16_19),1031;2820;4609;6398;8187;9976;11765;13554;15343;17132;
(573_569_17_20),691;1110;2480;2899;4269;4688;6058;6477;7847;8266;9636;10055;11425;11844;13214;13633;15003;15422;16792;17211;
(573_569_19_22),215;2004;3793;5582;7371;9160;10949;12738;14527;16316;
(573_569_1_4),26;1815;3604;5393;7182;8971;10760;12549;14338;16127;
(573_569_20_23),688;2477;4266;6055;7844;9633;11422;13211;15000;16789;
(573_569_21_24),110;908;1899;2697;3688;4486;5477;6275;7266;8064;9055;9853;10844;11642;12633;13431;14422;15220;16211;17009;
(573_569_23_26),700;2489;4278;6067;7856;9645;11434;13223;15012;16801;
(573_569_24_27),916;2705;4494;6283;8072;9861;11650;13439;15228;17017;
(573_569_27_30),808;2597;4386;6175;7964;9753;11542;13331;15120;16909;
(573_569_28_31),344;2133;3922;5711;7500;9289;11078;12867;14656;16445;
(573_569_30_33),351;2140;3929;5718;7507;9296;11085;12874;14663;16452;
(573_569_31_34),1138;2927;4716;6505;8294;10083;11872;13661;15450;17239;
(573_569_34_37),466;996;2255;2785;4044;4574;5833;6363;7622;8152;9411;9941;11200;11730;12989;13519;14778;15308;16567;17097;
(573_569_37_40),1151;2940;4729;6518;8307;10096;11885;13674;15463;17252;
(573_569_38_41),361;910;2150;2699;3939;4488;5728;6277;7517;8066;9306;9855;11095;11644;12884;13433;14673;15222;16462;17011;
(573_569_41_44),1268;3057;4846;6635;8424;10213;12002;13791;15580;17369;
(573_569_4_7),952;2741;4530;6319;8108;9897;11686;13475;15264;17053;
(573_569_7_10),734;2523;4312;6101;7890;9679;11468;13257;15046;16835;
(573_569_9_12),33;1822;3611;5400;7189;8978;10767;12556;14345;16134;
(573_572_1_4),948;2737;4526;6315;8104;9893;11682;13471;15260;17049;
(573_572_21_24),1478;3267;5056;6845;8634;10423;12212;14001;15790;17579;
(573_572_22_25),439;2228;4017;5806;7595;9384;11173;12962;14751;16540;
(573_572_23_26),1612;3401;5190;6979;8768;10557;12346;14135;15924;17713;
(573_572_24_27),1613;3402;5191;6980;8769;10558;12347;14136;15925;17714;
