space_time_arc, arc_flow
(439_614_28_30),4.000000
(439_614_30_32),8.000000
(439_614_31_33),4.000000
(439_614_33_35),8.000000
(439_614_34_36),4.000000
(439_614_35_37),4.000000
(439_614_36_38),4.000000
(439_614_6_8),0.000000
(44_44_16_17),4.000000
(44_44_17_18),4.000000
(44_44_18_19),4.000000
(44_44_19_20),4.000000
(44_44_3_4),4.000000
(44_44_4_5),4.000000
(44_590_20_21),4.000000
(440_439_11_13),6.370954
(440_439_12_14),0.962152
(440_439_25_27),4.000000
(440_439_27_29),4.000000
(440_439_28_30),8.000000
(440_439_29_31),4.000000
(440_439_31_33),8.000000
(440_439_33_35),7.062103
(440_439_34_36),4.000000
(440_440_28_29),4.000000
(440_441_9_11),4.000000
(440_612_17_19),0.806520
(440_613_6_7),4.000000
(441_440_23_25),4.000000
(441_440_25_27),4.000000
(441_440_26_28),8.000000
(441_440_29_31),8.000000
(441_440_31_33),4.000000
(441_440_32_34),4.000000
(441_440_9_11),6.370954
(441_441_22_23),4.000000
(441_441_23_24),4.000000
(441_441_24_25),4.000000
(441_596_11_12),4.000000
(448_449_2_5),4.000000
(448_449_3_6),4.000000
(449_450_3_5),4.000000
(449_450_5_7),4.000000
(449_450_6_8),0.000000
(45_45_16_17),4.000000
(45_45_17_18),4.000000
(45_45_18_19),8.000000
(45_45_19_20),8.000000
(45_591_20_21),4.000000
(450_451_5_6),4.000000
(450_451_7_8),4.000000
(450_451_8_9),0.000000
(451_452_3_5),0.000000
(451_452_5_7),8.000000
(451_452_6_8),4.000000
(451_452_8_10),4.000000
(451_452_9_11),0.000000
(451_655_16_17),4.000000
(451_655_4_5),4.000000
(451_655_9_10),4.000000
(452_451_14_16),4.000000
(452_525_10_12),4.000000
(452_525_5_7),4.000000
(452_525_8_10),4.000000
(452_652_2_4),4.000000
(452_652_22_24),4.000000
(452_652_25_27),6.874225
(452_652_7_9),4.000000
(452_652_9_11),0.068311
(452_654_12_13),4.000000
(452_654_15_16),4.000000
(46_46_16_17),4.000000
(46_46_17_18),4.000000
(46_46_18_19),4.000000
(46_46_19_20),4.000000
(46_592_20_21),4.000000
(47_47_16_17),7.999002
(47_47_17_18),7.999002
(47_47_18_19),7.999002
(47_47_19_20),7.999002
(47_593_20_21),4.000000
(472_813_11_13),4.000000
(472_813_7_9),4.000000
(473_475_22_25),4.000000
(473_813_18_19),4.000000
(474_538_22_25),4.000000
(475_476_25_27),4.000000
(476_477_22_25),4.000000
(476_477_25_28),4.000000
(476_477_28_31),4.000000
(476_707_13_14),4.000000
(477_476_10_13),4.000000
(477_477_26_27),4.000000
(477_478_12_14),8.000000
(477_478_13_15),0.000000
(477_478_23_25),8.000000
(477_503_28_29),4.000000
(477_503_30_31),7.996276
(477_503_31_32),8.000000
(478_479_25_28),8.000000
(478_703_14_15),8.000000
(478_703_15_16),0.000000
(478_703_7_8),4.000000
(479_479_22_23),0.000000
(479_480_23_24),0.000000
(479_480_28_29),8.000000
(479_480_9_10),4.000000
(479_629_28_30),4.000000
(479_629_31_33),7.989991
(479_693_11_12),4.000000
(48_48_16_17),4.000000
(48_48_17_18),4.000000
(48_48_18_19),4.000000
(48_48_19_20),4.000000
(48_594_20_21),4.000000
(480_481_10_11),4.000000
(480_484_29_31),4.000000
(480_484_31_33),4.000000
(480_484_32_34),4.000000
(480_484_33_35),4.000000
(480_484_34_36),4.000000
(480_484_39_41),4.000000
(480_486_24_26),0.000000
(481_483_29_30),4.000000
(481_691_11_13),4.000000
(483_480_26_28),4.000000
(483_480_30_32),4.000000
(483_480_32_34),4.000000
(483_480_34_36),4.000000
(483_480_37_39),8.000000
(483_481_28_29),4.000000
(483_483_25_26),4.000000
(484_485_35_38),4.000000
(484_485_38_41),4.000000
(484_627_23_25),2.995374
(484_627_27_29),4.000000
(484_627_31_33),4.000000
(484_627_33_35),4.000000
(484_627_34_36),4.000000
(484_627_35_37),4.000000
(484_627_36_38),4.000000
(484_627_41_43),4.000000
(484_629_12_14),6.995369
(485_485_22_23),0.501268
(485_485_23_24),0.501268
(485_485_24_25),5.319530
(485_485_25_26),1.004626
(485_485_26_27),0.000000
(485_485_29_30),2.159920
(485_485_35_36),4.000000
(485_485_41_42),4.000000
(485_489_34_36),4.000000
(485_489_38_40),4.000000
(485_489_41_43),4.000000
(485_489_42_44),4.000000
(485_626_24_26),0.501268
(485_626_25_27),3.498732
(485_626_26_28),1.004626
(485_626_33_35),0.135983
(485_626_36_38),4.828563
(485_626_38_40),4.000000
(485_626_9_11),0.000000
(485_628_5_6),4.000000
(486_486_23_24),1.323065
(486_627_22_24),2.676935
(486_627_24_26),1.323065
(486_627_26_28),0.000000
(486_627_31_33),4.000000
(487_488_36_38),4.000000
(487_535_23_26),4.000000
(487_535_27_30),4.000000
(487_535_31_34),4.000000
(487_535_32_35),4.000000
(487_681_15_17),4.000000
(487_682_9_11),4.000000
(488_405_11_12),4.000000
(488_405_25_26),4.000000
(488_487_25_27),4.000000
(488_487_27_29),7.268497
(488_487_29_31),8.000000
(488_487_34_36),4.000000
(488_487_38_40),4.000000
(488_488_28_29),4.000000
(488_682_16_17),4.000000
(489_485_3_5),4.000000
(489_485_33_35),0.068311
(489_490_36_37),4.000000
(489_490_40_41),4.000000
(489_490_41_42),4.000000
(489_490_43_44),4.000000
(489_490_44_45),4.000000
(489_490_45_46),4.000000
(489_490_6_7),0.000000
(489_490_7_8),0.000000
(489_630_17_19),0.000000
(49_595_20_21),4.000000
(490_490_42_43),4.000000
(490_490_43_44),4.000000
(490_490_44_45),4.000000
(490_491_12_14),0.000000
(490_491_3_5),2.238996
(490_491_37_39),4.000000
(490_491_39_41),4.000000
(490_491_41_43),4.000000
(490_491_44_46),4.000000
(490_491_45_47),4.000000
(490_491_46_48),7.418003
(490_491_8_10),0.000000
(490_557_11_13),0.000000
(490_557_12_14),0.000000
(490_557_40_42),4.000000
(490_557_42_44),4.000000
(490_557_43_45),4.000000
(490_557_44_46),4.000000
(490_557_45_47),4.000000
(490_557_7_9),0.000000
(490_557_8_10),0.000000
(491_490_10_12),0.575866
(491_492_11_14),0.000000
(491_492_14_17),0.000000
(491_558_17_19),0.000000
(491_558_25_27),0.000000
(491_558_30_32),3.310942
(491_558_32_34),4.000000
(491_558_39_41),4.000000
(491_558_41_43),4.000000
(491_558_42_44),4.000000
(491_558_43_45),4.000000
(491_558_46_48),4.000000
(491_558_47_49),4.000000
(491_558_48_50),4.000000
(491_558_49_51),4.000000
(491_558_50_52),4.000000
(492_491_14_17),0.000000
(492_491_46_49),8.000000
(492_491_47_50),4.000000
(492_492_22_23),2.122772
(492_492_25_26),4.000000
(492_492_41_42),4.000000
(492_492_44_45),4.000000
(492_493_38_39),4.000000
(492_561_3_5),4.000000
(492_561_32_34),0.000000
(492_561_39_41),7.999917
(492_561_43_45),4.000000
(492_561_47_49),4.000000
(492_561_5_7),0.000000
(492_562_12_13),2.122772
(492_562_42_43),4.000000
(492_562_45_46),6.597534
(493_492_11_12),2.122772
(493_492_24_25),4.000000
(493_492_3_4),0.000000
(493_492_37_38),7.999917
(493_492_38_39),4.000000
(493_492_4_5),0.000000
(493_492_40_41),4.000000
(493_492_42_43),8.000000
(493_492_43_44),4.000000
(493_492_45_46),4.000000
(493_492_46_47),4.000000
(493_492_8_9),3.498732
(493_493_39_40),4.000000
(493_493_41_42),4.000000
(493_494_25_27),0.000000
(493_494_29_31),4.000000
(493_494_39_41),4.000000
(493_494_44_46),4.000000
(493_494_47_49),4.000000
(493_494_5_7),1.761004
(493_497_13_14),4.000000
(493_562_25_26),4.820504
(493_564_26_28),5.441771
(494_493_11_13),4.000000
(494_495_27_30),0.000000
(494_495_39_42),4.000000
(494_495_46_49),4.000000
(494_495_49_52),4.000000
(494_495_7_10),0.000000
(494_561_23_24),6.759435
(494_561_7_8),1.761004
(494_563_17_19),0.000000
(494_563_26_28),4.000000
(495_494_10_13),0.000000
(495_495_32_33),2.950898
(495_495_45_46),4.000000
(495_496_33_35),2.950898
(495_496_37_39),0.689058
(495_496_48_50),4.000000
(495_496_49_51),4.000000
(495_496_52_54),4.000000
(495_551_13_16),0.000000
(495_551_16_19),0.000000
(495_560_25_26),0.000000
(496_436_41_42),4.000000
(496_436_44_45),4.000000
(496_436_46_47),4.000000
(496_436_47_48),4.000000
(496_436_49_50),4.000000
(496_495_11_13),0.000000
(496_495_41_43),4.000000
(496_496_6_7),0.000000
(496_496_8_9),0.000000
(496_553_12_13),3.624757
(496_553_17_18),0.000000
(496_553_7_8),3.998920
(496_556_50_51),4.000000
(496_556_51_52),4.000000
(496_556_54_55),4.000000
(496_556_7_8),7.270257
(496_556_8_9),4.000000
(497_493_10_11),2.122772
(497_493_36_37),7.999917
(497_493_38_39),4.000000
(497_493_39_40),4.000000
(497_493_40_41),4.000000
(497_493_41_42),8.000000
(497_493_42_43),4.000000
(497_493_43_44),4.000000
(497_493_44_45),4.000000
(497_493_45_46),4.000000
(497_493_46_47),8.000000
(497_498_14_15),4.000000
(498_497_35_36),7.999917
(498_497_37_38),4.000000
(498_497_38_39),4.000000
(498_497_39_40),4.000000
(498_497_40_41),8.000000
(498_497_41_42),4.000000
(498_497_42_43),6.342955
(498_497_43_44),4.000000
(498_497_44_45),4.000000
(498_497_45_46),11.058558
(498_497_9_10),2.122772
(498_498_15_16),4.000000
(498_498_43_44),4.000000
(498_498_44_45),8.000000
(498_499_16_17),4.000000
(498_533_15_16),4.000000
(499_498_2_3),5.761003
(499_498_23_24),4.000000
(499_498_28_29),4.000000
(499_498_31_32),4.000000
(499_498_42_43),4.000000
(499_567_11_13),0.000000
(499_567_17_19),4.000000
(499_567_22_24),6.624650
(499_567_28_30),0.000000
(499_567_43_45),4.000000
(499_567_5_7),1.877228
(499_567_8_10),7.998995
(5_5_10_11),4.000000
(5_5_12_13),4.000000
(5_5_13_14),4.000000
(5_5_16_17),4.000000
(5_5_17_18),4.000000
(5_5_18_19),4.000000
(5_5_19_20),4.000000
(5_5_9_10),4.000000
(5_551_20_21),4.000000
(50_50_10_11),8.000000
(50_50_11_12),8.000000
(50_50_16_17),8.000000
(50_50_17_18),8.000000
(50_50_18_19),8.000000
(50_50_19_20),8.000000
(50_50_5_6),4.000000
(50_50_6_7),8.000000
(50_50_7_8),8.000000
(50_50_8_9),8.000000
(50_50_9_10),8.000000
(50_596_20_21),4.000000
(500_499_25_28),4.000000
(500_566_17_19),0.000000
(500_566_23_25),0.000000
(500_566_27_29),7.992075
(500_566_29_31),1.825855
(500_570_4_5),4.000000
(501_500_22_25),4.000000
(501_501_39_40),4.000000
(501_571_2_3),4.000000
(501_636_35_36),11.031076
(501_636_36_37),4.000000
(501_636_37_38),8.000000
(501_636_38_39),12.000000
(501_636_40_41),11.656958
(501_636_7_8),0.000000
(502_501_32_35),4.000000
(502_501_34_37),7.996276
(502_501_35_38),8.000000
(502_501_4_7),0.000000
(502_632_29_31),4.000000
(502_632_3_5),4.000000
(502_632_32_34),4.000000
(502_632_35_37),4.000000
(502_632_7_9),0.000000
(502_634_10_12),0.000000
(503_502_29_32),4.000000
(503_502_31_34),7.996276
(503_502_32_35),8.000000
(504_477_11_12),8.000000
(504_477_12_13),0.000000
(504_477_22_23),8.000000
(504_477_25_26),11.567340
(505_504_2_5),4.000000
(505_504_8_11),8.000000
(505_634_22_24),3.864017
(505_634_25_27),4.000000
(505_634_28_30),4.000000
(505_634_3_5),0.000000
(505_634_31_33),4.000000
(506_505_6_8),8.000000
(506_639_14_15),4.000000
(506_644_5_7),4.000000
(509_659_23_24),4.000000
(51_51_19_20),4.000000
(51_597_20_21),4.000000
(510_658_9_10),0.000000
(510_666_8_10),4.000000
(511_522_25_29),4.000000
(511_522_26_30),4.000000
(512_511_24_26),4.000000
(512_661_3_4),0.000000
(52_598_20_21),4.000000
(521_511_22_25),4.000000
(521_670_6_9),4.000000
(522_523_29_35),4.000000
(522_523_30_36),4.000000
(523_530_35_37),4.000000
(523_530_36_38),4.000000
(524_578_27_30),9.171901
(524_578_30_33),4.000000
(524_578_4_7),4.000000
(524_647_16_17),4.000000
(525_524_10_13),0.000000
(525_657_12_14),4.000000
(525_657_7_9),8.000000
(528_529_22_23),9.522859
(528_529_25_26),4.000000
(528_529_33_34),5.402465
(528_529_36_37),4.000000
(528_575_16_17),4.000000
(528_575_6_7),4.000000
(529_528_5_6),4.000000
(529_531_31_32),7.999917
(529_531_33_34),8.000000
(529_531_34_35),9.375269
(529_531_35_36),4.000000
(529_531_36_37),5.657046
(529_531_37_38),4.000000
(529_531_38_39),4.000000
(529_531_39_40),4.000000
(529_531_40_41),8.000000
(529_531_5_6),2.122772
(53_53_16_17),4.000000
(53_53_17_18),8.000000
(53_53_18_19),8.000000
(53_53_19_20),8.000000
(53_53_8_9),4.000000
(53_53_9_10),4.000000
(53_599_20_21),4.000000
(530_529_29_31),4.000000
(530_529_3_5),2.122772
(530_529_31_33),4.000000
(530_529_33_35),4.000000
(530_529_34_36),4.000000
(530_529_36_38),4.000000
(530_529_37_39),4.000000
(530_529_38_40),8.000000
(530_529_9_11),4.000000
(531_529_4_5),4.000000
(531_532_32_33),7.999917
(531_532_34_35),8.000000
(531_532_35_36),9.375269
(531_532_36_37),4.000000
(531_532_37_38),5.657046
(531_532_38_39),4.000000
(531_532_39_40),4.000000
(531_532_40_41),4.000000
(531_532_41_42),8.000000
(531_532_6_7),2.122772
(531_573_18_19),4.000000
(532_531_17_18),4.000000
(532_533_33_34),7.999917
(532_533_35_36),8.000000
(532_533_36_37),5.402465
(532_533_37_38),4.000000
(532_533_38_39),4.000000
(532_533_39_40),4.000000
(532_533_40_41),6.342955
(532_533_41_42),4.000000
(532_533_42_43),8.000000
(532_533_7_8),2.122772
(532_569_3_4),1.877228
(532_569_8_9),4.000000
(533_498_34_35),7.999917
(533_498_36_37),8.000000
(533_498_37_38),5.402465
(533_498_38_39),4.000000
(533_498_39_40),4.000000
(533_498_40_41),4.000000
(533_498_41_42),6.342955
(533_498_42_43),4.000000
(533_498_43_44),8.000000
(533_498_8_9),2.122772
(533_532_16_17),4.000000
(535_438_26_33),4.000000
(535_438_30_37),4.000000
(535_438_32_39),4.000000
(536_438_10_12),0.000000
(536_438_28_30),4.000000
(536_438_30_32),4.000000
(537_536_25_28),4.000000
(537_536_27_30),4.000000
(537_536_7_10),0.000000
(537_610_12_13),0.000000
(537_610_18_19),0.000000
(537_610_31_32),4.000000
(537_610_9_10),0.000000
(538_409_22_23),4.000000
(538_409_25_26),4.000000
(538_699_14_15),4.000000
(539_483_29_32),4.000000
(539_483_31_34),4.000000
(539_483_34_37),4.000000
(539_694_26_27),4.000000
(540_438_26_28),1.629046
(540_438_3_5),4.000000
(540_438_41_43),4.000000
(540_438_43_45),4.000000
(540_540_22_23),2.370954
(540_540_23_24),2.370954
(540_540_24_25),1.629046
(540_540_25_26),1.629046
(540_583_17_18),2.370954
(540_583_18_19),1.629046
(540_622_14_16),0.000000
(541_582_25_28),4.000000
(545_577_28_30),4.000000
(545_577_31_33),4.000000
(545_577_33_35),4.000000
(545_577_6_8),4.000000
(547_1_16_17),4.000000
(547_547_21_22),4.000000
(547_548_22_23),8.000000
(547_548_7_8),0.000000
(547_549_3_5),8.000000
(548_2_17_18),4.000000
(548_2_19_20),0.000000
(548_550_14_17),0.000000
(548_550_16_19),0.000000
(548_550_2_5),0.000000
(548_550_25_28),4.000000
(548_550_35_38),8.000000
(548_550_36_39),4.000000
(548_550_38_41),4.000000
(548_552_21_23),11.311237
(548_552_23_25),8.000000
(548_552_5_7),0.000831
(549_3_19_20),0.000000
(549_550_21_23),11.063460
(549_551_21_24),0.000000
(549_551_5_8),8.000000
(550_4_19_20),0.000000
(550_548_14_17),4.000000
(550_548_33_36),4.000000
(550_550_2_3),0.000000
(550_550_3_4),0.000000
(550_552_43_46),4.000000
(550_553_1_3),4.000000
(550_553_21_23),7.171437
(550_553_23_25),4.000000
(550_553_3_5),4.000000
(550_553_5_7),4.000000
(550_560_11_14),0.000000
(550_560_28_31),4.000000
(550_560_38_41),8.000000
(550_560_4_7),0.000000
(550_560_45_48),4.000000
(550_560_46_49),4.000000
(551_495_21_24),7.544457
(551_495_22_25),0.000000
(551_495_24_27),0.000000
(551_5_19_20),0.000000
(551_5_8_9),4.000000
(551_549_16_19),0.000000
(551_551_21_22),0.000000
(551_563_11_13),7.031076
(551_563_8_10),8.000000
(552_435_1_2),0.000000
(552_435_21_22),4.526268
(552_435_25_26),15.173453
(552_435_46_47),4.000000
(552_548_12_14),0.000000
(552_548_14_16),0.000000
(552_548_32_34),4.000000
(552_550_42_45),4.000000
(552_552_21_22),0.000000
(552_553_22_24),0.000000
(552_553_24_26),3.950079
(552_553_25_27),5.675289
(552_553_26_28),4.000000
(552_553_27_29),4.000000
(552_553_28_30),7.999430
(552_553_29_31),4.000000
(552_553_38_40),7.999866
(552_6_19_20),0.000000
(552_618_15_18),3.624757
(552_619_13_16),2.238996
(552_619_14_17),1.761004
(553_496_21_22),15.987238
(553_496_22_23),1.137151
(553_496_23_24),7.171437
(553_496_25_26),12.000000
(553_496_28_29),4.000000
(553_496_29_30),4.000000
(553_496_30_31),4.000000
(553_496_40_41),4.000000
(553_496_6_7),7.270257
(553_496_7_8),4.000000
(553_550_8_10),0.000000
(553_552_11_13),2.238996
(553_552_12_14),1.761004
(553_552_13_15),3.624757
(553_552_9_11),4.000000
(553_553_21_22),0.000000
(553_560_31_33),8.000000
(553_560_53_55),4.000000
(553_7_18_19),0.000000
(553_7_19_20),0.000000
(553_7_5_6),3.999864
(554_437_23_24),4.000000
(554_437_24_25),7.999169
(554_437_27_28),3.624757
(554_437_30_31),7.996524
(554_437_32_33),8.000000
(554_437_35_36),4.000000
(554_437_36_37),8.000000
(554_437_37_38),4.000000
(554_437_38_39),4.000000
(554_437_40_41),4.000000
(554_437_41_42),4.000000
(554_437_42_43),8.000000
(554_437_5_6),0.000000
(554_614_12_15),3.999169
(554_614_16_19),0.000831
(554_622_1_5),4.000000
(554_622_11_15),0.000000
(554_622_12_16),0.000000
(554_622_42_46),4.000000
(554_8_19_20),0.000000
(555_555_3_4),1.465790
(555_556_2_5),4.000000
(555_556_5_8),0.000000
(555_556_54_57),4.000000
(555_556_55_58),4.000000
(555_622_46_49),4.000000
(555_624_17_19),0.000000
(555_625_2_3),4.000000
(555_625_6_7),7.982856
(555_9_19_20),0.000000
(556_10_18_19),0.000000
(556_10_19_20),0.000000
(556_10_8_9),3.998089
(556_10_9_10),4.000000
(556_1010_4_5),0.000000
(556_1010_5_6),0.000000
(556_437_13_16),0.000000
(556_437_8_11),0.000000
(556_496_11_12),3.624757
(556_496_16_17),0.000000
(556_496_17_18),0.000000
(556_496_5_6),0.000000
(556_555_34_37),0.455542
(556_555_38_41),4.000000
(556_555_51_54),4.000000
(556_555_52_55),4.000000
(556_555_7_10),4.000000
(556_556_12_13),0.000000
(556_556_21_22),0.000000
(556_560_5_8),4.000000
(556_624_11_15),0.000000
(556_624_12_16),0.000000
(556_624_26_30),4.000000
(556_624_27_31),4.000000
(556_624_28_32),4.000000
(556_624_8_12),0.000000
(557_11_16_17),0.000000
(557_11_19_20),0.000000
(557_490_8_10),0.000000
(557_556_2_5),0.000000
(557_556_50_53),4.000000
(557_556_51_54),4.000000
(557_556_52_55),4.000000
(557_556_53_56),4.000000
(557_556_54_57),4.000000
(557_556_55_58),4.000000
(557_557_21_22),0.000000
(557_558_1_3),4.000000
(557_558_40_42),4.000000
(557_559_16_19),0.000000
(557_559_40_43),10.496193
(557_624_24_28),8.000000
(557_624_42_46),4.000000
(557_624_43_47),4.000000
(557_624_44_48),8.000000
(557_624_45_49),4.000000
(557_624_46_50),4.000000
(557_624_47_51),4.000000
(557_630_13_15),0.000000
(557_630_3_5),4.000000
(558_12_19_20),0.000000
(558_12_4_5),4.000000
(558_491_9_11),0.000000
(558_557_2_4),0.000000
(558_557_21_23),5.064921
(558_557_22_24),0.000000
(558_558_21_22),0.000000
(558_560_27_29),0.000000
(558_560_3_5),4.000000
(558_560_32_34),3.310942
(558_560_34_36),4.000000
(558_560_41_43),4.000000
(558_560_42_44),4.000000
(558_560_43_45),4.000000
(558_560_44_46),4.000000
(558_560_45_47),4.000000
(558_560_48_50),4.000000
(558_560_49_51),4.000000
(558_560_50_52),4.000000
(558_560_51_53),4.000000
(558_560_52_54),4.000000
(559_13_19_20),0.000000
(559_491_24_25),0.000000
(559_491_29_30),3.310942
(559_491_31_32),4.000000
(559_491_33_34),1.825855
(559_491_41_42),4.000000
(559_557_13_16),0.000000
(559_557_2_5),0.000000
(559_557_21_24),11.998832
(559_557_37_40),0.000000
(559_557_40_43),0.000000
(559_557_43_46),4.000000
(559_557_44_47),4.000000
(559_557_49_52),4.000000
(559_559_21_22),0.000000
(559_631_13_16),3.498732
(560_14_14_15),0.000000
(560_14_19_20),0.000000
(560_14_5_6),4.000000
(560_495_21_22),0.000000
(560_495_44_45),4.000000
(560_495_47_48),4.000000
(560_550_11_14),4.000000
(560_550_43_46),4.000000
(560_553_10_12),1.761004
(560_553_51_53),4.000000
(560_553_7_9),4.000000
(560_553_9_11),2.238996
(560_556_1_4),4.000000
(560_556_48_51),4.000000
(560_556_49_52),4.000000
(560_556_5_8),0.000000
(560_556_50_53),4.000000
(560_556_51_54),4.000000
(560_556_52_55),4.000000
(560_556_53_56),4.000000
(560_556_54_57),4.000000
(560_556_55_58),4.000000
(560_556_8_11),0.000000
(560_558_7_9),0.000000
(560_560_21_22),4.000000
(561_15_19_20),1.531096
(561_15_8_9),4.000000
(561_494_10_11),4.000000
(561_558_21_23),4.000000
(561_560_24_26),11.901000
(561_560_3_5),0.000000
(561_560_34_36),0.000000
(561_560_41_43),4.000000
(561_560_45_47),4.000000
(561_560_49_51),4.000000
(561_560_5_7),4.000000
(561_560_7_9),0.000000
(561_561_2_3),0.000000
(562_16_19_20),2.122772
(562_16_8_9),1.877228
(562_492_21_22),10.023772
(562_492_31_32),0.000000
(562_492_46_47),4.000000
(562_492_5_6),4.000000
(562_493_2_3),0.000000
(562_493_23_24),4.000000
(562_559_10_13),3.498732
(562_559_13_16),2.122772
(562_559_22_25),0.000000
(562_559_26_29),8.767714
(562_559_30_33),4.000000
(562_559_32_35),0.000000
(562_559_34_37),2.084800
(562_559_37_40),2.558229
(562_559_43_46),4.000000
(562_559_46_49),6.597534
(563_17_13_14),4.000000
(563_17_19_20),0.000000
(563_494_21_23),6.759435
(563_494_23_25),5.016631
(563_494_5_7),0.000000
(563_562_30_32),0.000000
(563_562_32_34),6.084800
(563_562_35_37),5.884390
(563_564_10_12),8.000000
(563_564_11_13),0.000000
(563_564_12_14),4.000000
(564_18_16_17),1.536644
(564_18_19_20),2.458402
(564_493_22_24),4.000000
(564_493_23_25),0.000000
(564_493_24_26),4.000000
(564_493_30_32),0.689058
(564_563_21_23),3.331434
(564_563_30_32),0.000000
(564_563_36_38),4.000000
(564_564_27_28),0.000000
(564_564_29_30),0.689058
(564_565_12_13),8.000000
(565_19_16_17),4.000000
(565_19_19_20),0.000000
(565_564_22_23),0.000000
(565_564_26_27),0.000000
(565_564_29_30),0.000000
(565_564_32_33),0.000000
(565_565_21_22),0.000000
(565_568_13_15),8.000000
(565_568_15_17),4.000000
(565_569_5_8),0.000000
(566_20_19_20),0.000000
(566_559_22_24),0.000000
(566_559_25_27),0.000000
(566_559_29_31),7.992075
(566_559_31_33),1.825855
(566_566_21_22),0.000000
(566_567_1_4),4.000000
(567_21_13_14),0.000000
(567_21_19_20),4.000000
(567_562_21_22),8.000000
(567_562_22_23),4.000000
(567_562_24_25),4.000000
(567_562_30_31),0.000000
(567_562_45_46),4.000000
(567_562_7_8),1.877228
(567_567_21_22),4.000000
(568_22_17_18),4.000000
