arc_id,agent_index
(585_586_39_42),1355;1439;
(585_586_40_43),1356;1441;
(585_586_41_44),1358;1420;
(585_586_42_45),1359;1447;
(585_586_43_46),1360;
(585_586_44_47),1337;1404;
(585_586_45_48),1338;1409;
(585_586_46_49),1363;1390;
(585_586_47_50),1339;1383;
(585_586_48_51),1348;1402;
(585_586_49_52),1330;1403;
(585_586_50_53),1331;1391;1399;
(585_586_51_54),1333;1398;
(585_586_52_55),1332;1392;1408;
(585_586_53_56),1334;1386;1400;
(585_586_54_57),1336;1393;
(585_586_55_58),1340;1345;1446;
(585_587_21_24),1485;
(585_587_22_25),1271;1561;1696;
(585_587_24_27),1486;
(585_587_25_28),1490;
(585_587_27_30),1354;
(585_587_28_31),1484;
(585_587_2_5),1062;
(585_587_30_33),1370;
(585_587_31_34),1488;
(585_587_34_37),1562;
(585_587_40_43),1491;
(585_587_42_45),1494;
(585_587_44_47),1497;
(585_587_46_49),1515;
(585_587_5_8),400;
(585_587_9_12),634;
(585_771_11_14),539;
(585_771_24_27),1355;
(585_771_25_28),1416;
(585_771_30_33),1413;
(586_1040_35_36),1349;1411;
(586_1040_36_37),1353;
(586_1040_37_38),1415;
(586_1040_38_39),1350;1357;1417;1436;
(586_1040_39_40),1351;1366;1373;1430;
(586_1040_40_41),1352;1368;1412;1431;
(586_1040_41_42),1354;1370;1410;1419;
(586_1040_42_43),1355;1361;1413;1426;1439;
(586_1040_43_44),1356;1365;1378;1435;1441;
(586_1040_44_45),1358;1367;1374;1420;1427;1438;
(586_1040_45_46),1359;1369;1375;1414;1429;1447;
(586_1040_46_47),1360;1371;1387;1416;1434;
(586_1040_47_48),1337;1362;1380;1404;1433;
(586_1040_48_49),1338;1372;1382;1409;1437;
(586_1040_49_50),1335;1363;1390;1418;1428;1443;
(586_1040_50_51),1339;1364;1383;1421;1432;1450;
(586_1040_51_52),1348;1376;1384;1402;1422;1445;
(586_1040_52_53),1330;1377;1388;1403;1425;1440;
(586_1040_53_54),1331;1379;1391;1399;1423;1444;
(586_1040_54_55),1333;1381;1389;1398;1405;1448;
(586_1040_55_56),1332;1341;1392;1396;1406;1408;1451;
(586_1040_56_57),1334;1343;1386;1394;1400;1407;1424;
(586_1040_57_58),1336;1344;1385;1393;1395;1397;1442;1449;
(586_1040_58_59),1340;1342;1345;1346;1347;1401;1446;
(586_40_14_15),531;
(586_40_25_26),1349;
(586_40_26_27),1411;
(586_40_2_3),161;
(586_40_33_34),1353;1415;1494;
(586_40_37_38),1568;
(586_584_21_25),1351;
(586_584_23_27),1562;
(586_585_17_20),531;
(586_585_1_4),39;514;742;
(586_585_21_24),1486;1625;
(586_585_22_25),1697;
(586_585_25_28),1484;
(586_585_28_31),1488;
(586_585_2_5),400;636;858;1063;
(586_585_31_34),1562;
(586_585_39_42),1494;
(586_585_6_9),634;
(586_586_22_23),1562;
(586_586_35_36),1353;1415;
(586_586_36_37),1415;
(586_586_39_40),1568;
(586_586_48_49),1421;
(586_586_49_50),1421;
(586_586_50_51),1388;
(586_586_51_52),1388;
(586_588_1_4),280;961;
(586_588_21_24),1157;
(586_588_30_33),1489;
(586_588_40_43),1568;
(586_588_44_47),1566;
(586_588_9_12),161;
(586_772_11_14),644;
(586_772_22_25),1412;
(586_772_29_32),1430;
(586_772_30_33),1357;
(586_772_5_8),638;
(587_400_13_14),398;
(587_400_1_2),743;
(587_400_22_23),1413;1698;
(587_400_24_25),1159;
(587_400_2_3),162;
(587_400_4_5),282;
(587_400_5_6),1065;
(587_400_9_10),61;
(587_41_10_11),398;
(587_41_13_14),529;
(587_41_27_28),1486;
(587_41_30_31),1354;
(587_41_31_32),1439;
(587_41_33_34),1370;
(587_41_34_35),1567;
(587_41_37_38),1562;
(587_41_5_6),179;864;
(587_41_7_8),61;
(587_585_24_27),1357;
(587_585_27_30),1370;1491;
(587_585_28_31),1431;
(587_585_30_33),1373;
(587_585_31_34),1568;
(587_585_35_38),1354;
(587_585_36_39),1439;
(587_585_38_41),1358;
(587_585_39_42),1359;
(587_585_41_44),1337;
(587_585_42_45),1338;
(587_585_43_46),1390;
(587_585_44_47),1339;
(587_585_45_48),1348;
(587_585_46_49),1330;
(587_585_47_50),1331;
(587_585_48_51),1333;
(587_585_49_52),1332;
(587_585_50_53),1334;1400;
(587_585_51_54),1336;
(587_585_52_55),1340;
(587_585_7_10),533;
(587_585_8_11),539;875;
(587_587_22_23),1272;
(587_587_35_36),1439;
(587_587_39_40),1562;
(587_588_21_24),1352;
(587_588_28_31),1417;
(587_588_35_38),1370;
(587_588_38_41),1438;
(587_588_43_46),1443;
(587_588_44_47),1450;
(587_588_45_48),1445;
(587_588_46_49),1440;
(587_588_47_50),1444;
(587_588_48_51),1405;
(587_588_49_52),1396;
(587_588_50_53),1394;
(587_588_51_54),1395;
(587_588_52_55),1346;
(587_588_8_11),422;
(587_592_10_13),856;1061;
(587_592_11_14),1076;
(587_592_12_15),634;
(587_592_14_17),159;
(587_592_17_20),529;
(587_592_1_4),40;281;515;962;
(587_592_21_24),534;864;1158;1626;
(587_592_23_26),1272;
(587_592_24_27),543;
(587_592_25_28),645;1271;1699;
(587_592_26_29),551;
(587_592_29_32),646;
(587_592_2_5),401;637;1064;
(587_592_30_33),650;
(587_592_32_35),556;
(587_592_37_40),658;
(587_592_38_41),661;
(587_592_39_42),663;
(587_592_4_7),516;
(587_592_5_8),402;860;
(587_592_8_11),400;
(587_592_9_12),179;512;740;
(587_604_21_24),1487;
(587_604_22_25),
(587_604_24_27),1485;
(587_604_25_28),1561;1696;
(587_604_28_31),1490;
(587_604_29_32),
(587_604_2_5),859;
(587_604_30_33),1361;
(587_604_31_34),1484;
(587_604_34_37),1488;
(587_604_39_42),1486;1567;
(587_604_40_43),1562;
(587_604_42_45),1550;
(587_604_43_46),1491;
(587_604_44_47),1493;
(587_604_45_48),1494;
(587_604_46_49),1570;
(587_604_47_50),1497;
(587_604_48_51),1465;
(587_604_49_52),1515;
(587_604_50_53),1555;
(587_604_51_54),1546;
(587_604_5_8),1062;
(588_397_12_15),161;
(588_397_14_17),422;
(588_397_1_4),41;963;
(588_397_21_24),1627;
(588_397_22_25),
(588_397_24_27),1157;
(588_397_2_5),744;
(588_397_39_42),1489;
(588_397_40_43),1563;
(588_397_43_46),1568;
(588_397_47_50),1566;
(588_397_4_7),280;961;
(588_42_11_12),422;
(588_42_24_25),1352;
(588_42_31_32),1417;
(588_42_33_34),1366;1436;1489;
(588_42_37_38),1563;
(588_42_7_8),159;
(588_42_8_9),534;
(588_584_22_27),1414;
(588_584_24_29),1353;
(588_584_2_7),163;
(588_584_32_37),1510;
(588_586_25_28),1488;
(588_586_26_29),1430;
(588_586_2_5),638;
(588_586_35_38),1417;1436;
(588_586_36_39),1366;
(588_586_37_40),1352;
(588_586_38_41),1370;
(588_586_39_42),1361;
(588_586_40_43),1378;
(588_586_41_44),1438;
(588_586_42_45),1375;
(588_586_43_46),1387;
(588_586_44_47),1433;
(588_586_45_48),1382;
(588_586_46_49),1335;1443;
(588_586_47_50),1388;1450;
(588_586_48_51),1384;1445;
(588_586_49_52),1377;1440;
(588_586_50_53),1379;1444;
(588_586_51_54),1389;1405;
(588_586_52_55),1341;1396;1451;
(588_586_53_56),1343;1394;1407;
(588_586_54_57),1344;1395;1397;
(588_586_55_58),1342;1346;1347;
(588_587_11_14),159;
(588_587_18_21),534;
(588_587_1_4),282;516;
(588_587_21_24),1159;
(588_587_22_25),645;1699;
(588_587_26_29),646;
(588_587_2_5),402;860;1065;
(588_587_34_37),658;
(588_587_6_9),512;740;
(588_587_7_10),398;856;1061;
(588_588_10_11),159;
(588_588_13_14),422;
(588_588_17_18),534;
(588_588_1_2),744;
(588_588_21_22),1353;1488;
(588_588_22_23),1353;1488;
(588_588_23_24),1353;1488;
(588_588_24_25),1488;
(588_588_35_36),1352;1366;
(588_588_36_37),1352;
(588_588_39_40),1563;
(588_588_9_10),159;
(589_43_11_12),538;
(589_43_15_16),483;
(589_43_16_17),754;
(589_43_27_28),1156;
(589_43_30_31),1360;
(589_43_33_34),1420;1447;
(589_43_35_36),1571;
(589_43_37_38),1577;
(589_43_5_6),405;
(589_43_7_8),38;
(589_589_11_12),635;
(589_589_17_18),483;
(589_589_18_19),483;
(589_589_1_2),517;
(589_589_22_23),1415;
(589_589_2_3),517;861;
(589_589_35_36),1360;1447;
(589_589_36_37),1360;
(589_589_39_40),1577;
(589_590_21_24),1354;1489;
(589_590_22_25),1563;
(589_590_23_26),1415;
(589_590_24_27),1356;1494;
(589_590_25_28),533;
(589_590_26_29),539;1420;
(589_590_27_30),1358;1493;
(589_590_29_32),1515;
(589_590_30_33),534;1419;
(589_590_31_34),540;1565;
(589_590_32_35),544;
(589_590_33_36),1499;
(589_590_34_37),552;1569;
(589_590_35_38),1420;
(589_590_36_39),561;1447;
(589_590_37_40),1360;
(589_590_38_41),1404;
(589_590_39_42),1409;1571;
(589_590_40_43),1363;1577;
(589_590_41_44),1383;
(589_590_42_45),1576;
(589_590_44_47),1399;
(589_590_45_48),1398;
(589_590_46_49),1408;
(589_590_47_50),1386;
(589_590_48_51),1446;
(589_590_49_52),1345;
(589_590_6_9),518;
(589_591_10_13),742;
(589_591_11_14),1063;
(589_591_12_15),39;
(589_591_13_16),405;867;
(589_591_16_19),402;
(589_591_17_20),406;
(589_591_19_22),423;
(589_591_1_4),42;283;745;964;
(589_591_21_24),754;1160;1628;
(589_591_23_26),
(589_591_24_27),862;1359;1629;
(589_591_2_5),1066;
(589_591_31_34),644;1156;
(589_591_34_37),647;
(589_591_37_40),644;
(589_591_38_41),646;
(589_591_39_42),650;
(589_591_3_6),861;
(589_591_4_7),43;746;965;
(589_591_5_8),866;
(589_591_7_10),279;960;
(589_591_9_12),38;
(589_594_12_15),518;
(589_594_17_20),538;
(589_594_19_22),483;
(589_594_20_23),513;
(589_594_21_24),514;
(589_594_22_25),649;1273;
(589_594_23_26),524;
(589_594_24_27),527;
(589_594_25_28),1274;
(589_594_26_29),531;
(589_594_28_31),542;
(589_594_2_5),164;403;639;
(589_594_30_33),1625;
(589_594_31_34),533;
(589_594_32_35),539;
(589_594_33_36),543;
(589_594_35_38),551;
(589_594_36_39),534;
(589_594_37_40),540;
(589_594_38_41),544;
(589_594_39_42),549;
(589_594_3_6),517;
(589_594_40_43),552;
(589_594_41_44),556;
(589_594_42_45),561;
(589_594_43_46),565;
(589_594_44_47),569;
(589_594_45_48),572;
(589_594_46_49),575;
(589_594_47_50),578;
(589_594_48_51),581;
(589_594_49_52),584;
(589_594_50_53),587;
(589_594_5_8),404;640;
(589_594_7_10),741;
(589_594_8_11),399;
(589_594_9_12),536;
(589_775_10_13),514;
(589_775_12_15),635;
(589_775_14_17),860;
(589_775_5_8),863;
(589_775_8_11),406;857;
(58_58_10_11),278;535;
(58_58_11_12),278;535;
(58_58_12_13),535;
(58_58_13_14),535;
(58_58_14_15),535;
(58_58_15_16),535;
(58_58_17_18),773;
(58_58_18_19),773;
(58_58_19_20),773;
(58_58_28_29),1171;
(58_58_29_30),1157;1171;
(58_58_31_32),1378;
(58_58_32_33),1378;
(58_58_33_34),1378;
(58_58_36_37),1483;
(58_58_37_38),1483;1517;
(58_58_6_7),41;
(58_58_7_8),41;
(58_58_8_9),535;
(58_58_9_10),535;
(58_604_12_13),278;
(58_604_16_17),535;
(58_604_20_21),773;
(58_604_30_31),1155;1157;1171;
(58_604_34_35),1361;1378;
(58_604_38_39),1483;1488;1517;1559;
(58_604_8_9),41;180;
(590_401_21_23),1355;
(590_401_22_24),1416;1490;
(590_401_24_26),1354;1489;
(590_401_25_27),1563;
(590_401_26_28),1415;
(590_401_27_29),1494;
(590_401_34_36),1565;
(590_401_35_37),1419;
(590_401_36_38),1441;
(590_401_37_39),1356;
(590_401_38_40),1420;
(590_401_39_41),1447;1499;
(590_401_40_42),1360;1569;
(590_401_41_43),1404;
(590_401_42_44),1409;1571;
(590_401_43_45),1363;1577;
(590_401_44_46),1383;
(590_401_45_47),1576;
(590_401_46_48),1403;
(590_401_47_49),1399;
(590_401_48_50),1398;
(590_401_49_51),1408;
(590_401_50_52),1386;
(590_401_51_53),1446;
(590_401_52_54),1345;
(590_44_11_12),402;
(590_44_15_16),649;
(590_44_27_28),1356;
(590_44_2_3),862;
(590_44_33_34),1419;1441;
(590_44_36_37),1499;
(590_44_37_38),1569;
(590_44_4_5),513;
(590_44_7_8),39;
(590_589_11_14),860;
(590_589_13_16),402;
(590_589_16_19),423;
(590_589_17_20),513;
(590_589_19_22),649;
(590_589_1_4),43;746;965;
(590_589_20_23),524;
(590_589_21_24),862;1629;
(590_589_22_25),533;1274;
(590_589_23_26),531;
(590_589_24_27),1156;
(590_589_27_30),534;1625;
(590_589_28_31),533;
(590_589_29_32),539;
(590_589_2_5),404;640;
(590_589_30_33),543;1420;
(590_589_31_34),647;
(590_589_32_35),551;
(590_589_33_36),534;
(590_589_34_37),540;
(590_589_35_38),544;
(590_589_36_39),650;
(590_589_37_40),552;
(590_589_38_41),556;
(590_589_39_42),561;
(590_589_3_6),518;
(590_589_40_43),565;
(590_589_4_7),38;279;741;960;
(590_589_5_8),399;857;
(590_589_7_10),514;742;
(590_589_8_11),635;1063;
(590_589_9_12),39;518;
(590_590_17_18),649;
(590_590_18_19),649;
(590_590_1_2),518;
(590_590_21_22),1490;
(590_590_29_30),1420;
(590_590_2_3),518;
(590_590_35_36),1356;1441;
(590_590_36_37),1356;
(590_590_39_40),1569;
(590_592_1_4),284;
(590_592_21_24),1161;1700;
(590_592_22_25),1564;
(590_592_2_5),1067;
(590_592_30_33),1358;1493;
(590_776_12_15),636;
(590_776_25_28),1418;
(590_776_27_30),1374;
(590_776_2_5),165;
(590_776_32_35),1515;
(590_776_8_11),423;652;
(591_441_10_12),167;516;
(591_441_12_14),40;
(591_441_15_17),179;
(591_441_16_18),1061;
(591_441_17_19),605;
(591_441_18_20),532;
(591_441_19_21),402;
(591_441_1_3),44;
(591_441_20_22),159;515;
(591_441_21_23),634;740;
(591_441_22_24),1275;
(591_441_23_25),529;
(591_441_24_26),754;1628;
(591_441_25_27),1701;
(591_441_27_29),864;1626;
(591_441_2_4),1068;
(591_441_31_33),645;1272;
(591_441_40_42),677;
(591_441_45_47),668;
(591_441_4_6),45;967;
(591_441_5_7),
(591_441_7_9),746;965;
(591_441_8_10),401;637;1064;
(591_45_10_11),279;
(591_45_12_13),511;
(591_45_14_15),605;
(591_45_15_16),532;740;
(591_45_17_18),1076;
(591_45_27_28),1158;
(591_45_29_30),1272;
(591_45_32_33),1337;
(591_45_33_34),1404;1409;
(591_45_34_35),1498;
(591_45_37_38),1570;
(591_45_5_6),167;
(591_45_7_8),43;
(591_589_10_13),867;
(591_589_12_15),483;
(591_589_21_24),1356;
(591_589_26_29),1515;
(591_589_27_30),1360;
(591_589_2_5),405;863;
(591_589_30_33),1447;
(591_589_31_34),552;
(591_589_32_35),1571;
(591_589_33_36),561;
(591_589_34_37),644;1577;
(591_589_35_38),646;1404;
(591_589_36_39),549;1409;
(591_589_41_44),569;
(591_589_42_45),572;
(591_589_43_46),575;1408;
(591_589_44_47),578;
(591_589_45_48),581;
(591_589_46_49),584;1345;
(591_589_47_50),587;
(591_589_5_8),406;
(591_589_6_9),536;
(591_589_8_11),538;
(591_591_17_18),532;
(591_591_22_23),
(591_591_33_34),1577;
(591_591_35_36),1409;
(591_591_39_40),1570;
(591_591_9_10),167;
(591_592_1_4),519;
(591_592_21_24),1491;
(591_592_22_25),1417;
(591_592_23_26),
(591_592_24_27),1361;
(591_592_25_28),1439;1568;
(591_592_27_30),1359;1495;
(591_592_28_31),1438;1567;
(591_592_34_37),1550;
(591_592_35_38),1337;
(591_592_38_41),1339;
(591_592_39_42),1348;1498;
(591_592_40_43),1330;1570;
(591_592_41_44),1331;
(591_592_42_45),1333;1465;
(591_592_43_46),1332;
(591_592_44_47),1334;1555;
(591_592_45_48),1336;1546;
(591_592_46_49),1340;
(591_608_1_4),747;
(591_613_10_13),960;
(591_613_12_15),38;
(591_613_13_16),279;742;
(591_613_14_17),1063;
(591_613_15_18),39;
(591_613_16_19),405;867;
(591_613_17_20),511;
(591_613_1_4),285;966;
(591_613_20_23),406;
(591_613_21_24),1162;1630;1742;
(591_613_22_25),423;
(591_613_24_27),856;1160;1631;
(591_613_25_28),1076;
(591_613_26_29),1276;
(591_613_27_30),535;862;1629;
(591_613_28_31),602;
(591_613_2_5),166;
(591_613_30_33),550;
(591_613_31_34),610;1158;1699;
(591_613_34_37),618;1156;
(591_613_35_38),1271;
(591_613_37_40),647;
(591_613_40_43),644;
(591_613_41_44),646;
(591_613_42_45),650;
(591_613_43_46),658;
(591_613_44_47),661;
(591_613_45_48),663;
(591_613_4_7),42;283;745;964;
(591_613_5_8),748;1066;
(591_613_6_9),520;861;
(591_613_7_10),281;962;
(591_613_8_11),866;
(591_613_9_12),43;
(592_46_11_12),400;
(592_46_13_14),856;
(592_46_15_16),634;
(592_46_28_29),1271;
(592_46_31_32),1438;
(592_46_33_34),1358;1493;
(592_46_37_38),1550;
(592_46_4_5),40;515;
(592_587_21_24),1357;
(592_587_24_27),1491;
(592_587_25_28),1417;
(592_587_26_29),
(592_587_27_30),1361;
(592_587_28_31),1439;1568;
(592_587_2_5),864;
(592_587_31_34),1567;
(592_587_35_38),1358;1438;
(592_587_38_41),1337;
(592_587_39_42),1338;1550;
(592_587_40_43),1443;
(592_587_41_44),1339;1450;1493;
(592_587_42_45),1348;
(592_587_43_46),1330;1570;
(592_587_44_47),1331;
(592_587_45_48),1333;1465;
(592_587_46_49),1332;1396;
(592_587_47_50),1334;1400;1555;
(592_587_48_51),1336;1546;
(592_587_49_52),1340;1346;
(592_587_4_7),61;
(592_587_5_8),422;
(592_590_12_15),649;
(592_590_22_25),1418;
(592_590_24_27),534;1374;
(592_590_27_30),543;
(592_590_29_32),551;
(592_590_30_33),1441;
(592_590_33_36),650;
(592_590_35_38),556;
(592_590_37_40),565;
(592_590_43_46),1403;
(592_590_5_8),423;652;
(592_590_8_11),402;860;
(592_591_12_15),179;532;740;
(592_591_13_16),1061;
(592_591_14_17),1076;
(592_591_17_20),159;515;
(592_591_18_21),634;
(592_591_1_4),45;967;
(592_591_20_23),529;
(592_591_21_24),856;1631;
(592_591_22_25),1701;
(592_591_23_26),1276;
(592_591_24_27),535;864;1158;1626;
(592_591_25_28),602;
(592_591_26_29),1272;
(592_591_27_30),550;
(592_591_28_31),645;1699;
(592_591_2_5),167;406;748;
(592_591_32_35),646;1271;
(592_591_3_6),520;
(592_591_40_43),658;
(592_591_41_44),661;
(592_591_42_45),663;
(592_591_4_7),281;962;
(592_591_5_8),401;637;1064;
(592_591_7_10),516;
(592_591_9_12),40;
(592_592_17_18),634;
(592_592_1_2),520;748;
(592_592_22_23),1276;
(592_592_2_3),520;
(592_592_31_32),1271;
(592_592_39_40),1493;
(592_592_40_41),1493;
(592_608_12_15),512;
(592_608_13_16),400;
(592_608_1_4),286;
(592_608_20_23),651;
(592_608_21_24),1163;
(592_608_24_27),1161;1700;
(592_608_4_7),284;
(592_608_5_8),1067;
(592_609_21_24),1492;
(592_609_22_25),
(592_609_25_28),1564;
(592_609_2_5),1069;
(592_609_30_33),1359;1495;
(592_609_42_45),1498;
(592_609_4_7),519;
(593_429_16_17),831;
(593_429_17_18),526;
(593_429_22_23),1419;1565;
(593_429_2_3),641;865;
(593_429_35_36),1424;
(593_429_4_5),522;
(593_429_8_9),410;
(593_429_9_10),169;542;
(593_431_25_26),1278;
(593_431_2_3),168;407;
(593_431_5_6),408;
(593_47_10_11),526;
(593_47_11_12),404;
(593_47_13_14),830;1092;
(593_47_14_15),657;
(593_47_15_16),481;
(593_47_25_26),1281;
(593_47_32_33),1383;
(593_47_33_34),1424;
(593_47_5_6),169;
(593_593_13_14),404;
(593_593_17_18),481;
(593_593_31_32),1281;
(593_594_10_13),754;
(593_594_17_20),657;
(593_594_18_21),481;
(593_594_1_4),521;
(593_594_20_23),640;
(593_594_21_24),1358;1493;
(593_594_22_25),522;
(593_594_24_27),1419;
(593_594_25_28),540;1565;
(593_594_26_29),544;
(593_594_27_30),601;1499;
(593_594_28_31),1569;
(593_594_30_33),608;1363;
(593_594_31_34),1576;
(593_594_34_37),548;
(593_594_35_38),1383;
(593_594_38_41),1399;
(593_594_39_42),1398;
(593_594_41_44),1386;
(593_594_42_45),1446;
(593_594_4_7),523;
(593_594_51_54),590;
(593_594_6_9),525;
(593_595_11_14),169;
(593_595_14_17),404;
(593_595_19_22),526;
(593_595_1_4),46;287;749;968;
(593_595_21_24),830;1164;1632;1743;
(593_595_22_25),1277;
(593_595_25_28),1092;
(593_595_27_30),863;
(593_595_2_5),1070;
(593_595_31_34),869;
(593_595_32_35),1281;
(593_595_37_40),560;
(593_595_38_41),563;
(593_595_40_43),571;
(593_595_46_49),662;
(593_595_4_7),47;969;
(593_595_8_11),403;
(593_595_9_12),517;
(594_427_17_18),639;
(594_427_22_23),1566;
(594_427_35_36),1363;
(594_427_38_39),1406;
(594_427_41_42),1401;
(594_427_7_8),523;
(594_427_8_9),640;
(594_48_11_12),399;
(594_48_12_13),482;
(594_48_15_16),518;855;
(594_48_28_29),1274;
(594_48_33_34),1363;
(594_48_34_35),1576;
(594_48_5_6),164;639;
(594_589_13_16),754;
(594_589_21_24),1359;1494;
(594_589_23_26),1420;
(594_589_24_27),1358;1493;
(594_589_25_28),542;
(594_589_27_30),1419;
(594_589_28_31),540;1565;
(594_589_29_32),544;
(594_589_2_5),866;
(594_589_30_33),1499;
(594_589_31_34),1569;
(594_589_37_40),1363;
(594_589_38_41),1383;
(594_589_39_42),1576;
(594_589_41_44),1399;
(594_589_42_45),1398;
(594_589_44_47),1386;
(594_589_45_48),1446;
(594_593_1_4),47;522;969;
(594_593_22_25),1278;
(594_593_2_5),169;408;
(594_593_5_8),403;
(594_593_6_9),517;
(594_593_8_11),404;
(594_594_17_18),518;
(594_594_22_23),1420;
(594_594_2_3),
(594_596_10_13),741;
(594_596_12_15),536;
(594_596_13_16),399;
(594_596_17_20),482;
(594_596_18_21),518;
(594_596_19_22),639;
(594_596_1_4),288;750;
(594_596_20_23),538;657;
(594_596_21_24),481;523;855;1165;1633;
(594_596_22_25),483;
(594_596_23_26),513;640;
(594_596_24_27),514;643;
(594_596_25_28),522;649;1273;
(594_596_26_29),524;636;
(594_596_27_30),527;641;
(594_596_28_31),599;
(594_596_29_32),531;
(594_596_2_5),1071;
(594_596_30_33),601;
(594_596_31_34),542;1274;
(594_596_32_35),499;
(594_596_33_36),608;642;1625;
(594_596_34_37),533;
(594_596_35_38),539;
(594_596_36_39),543;
(594_596_37_40),548;
(594_596_38_41),551;
(594_596_39_42),534;
(594_596_3_6),
(594_596_40_43),540;
(594_596_41_44),544;
(594_596_42_45),549;
(594_596_43_46),552;
(594_596_44_47),556;
(594_596_45_48),561;
(594_596_46_49),565;
(594_596_47_50),569;
(594_596_48_51),572;
(594_596_49_52),575;
(594_596_4_7),521;
(594_596_50_53),578;
(594_596_51_54),581;
(594_596_52_55),584;
(594_596_53_56),587;
(594_596_54_57),590;
(594_596_55_58),593;
(594_596_9_12),164;525;
(595_432_14_16),1064;
(595_432_22_24),1279;
(595_432_25_27),1280;
(595_432_2_4),170;409;
(595_432_4_6),752;
(595_49_11_12),403;476;
(595_49_13_14),633;
(595_49_15_16),520;
(595_49_19_20),761;
(595_49_28_29),1275;
(595_49_32_33),1333;
(595_49_33_34),1399;
(595_49_37_38),1546;
(595_49_7_8),47;
(595_49_8_9),1068;
(595_593_10_13),830;
(595_593_13_16),831;
(595_593_1_4),523;
(595_593_27_30),608;
(595_593_30_33),1424;
(595_593_31_34),548;
(595_593_35_38),1399;
(595_593_43_46),662;
(595_593_48_51),590;
(595_593_5_8),410;
(595_593_6_9),542;
(595_595_17_18),520;633;
(595_595_18_19),520;
(595_595_21_22),1634;
(595_595_22_23),1702;
(595_595_2_3),
(595_595_31_32),1275;
(595_595_3_4),
(595_596_10_13),
(595_596_11_14),
(595_596_12_15),475;
(595_596_17_20),476;
(595_596_18_21),633;
(595_596_19_22),520;
(595_596_1_4),751;
(595_596_20_23),479;
(595_596_21_24),489;1360;1495;
(595_596_22_25),526;1421;1567;
(595_596_23_26),485;
(595_596_24_27),487;
(595_596_25_28),488;613;
(595_596_26_29),490;1571;
(595_596_27_30),491;
(595_596_28_31),492;1498;
(595_596_29_32),493;656;
(595_596_2_5),1072;
(595_596_30_33),495;659;
(595_596_31_34),497;
(595_596_32_35),528;665;
(595_596_33_36),501;1465;
(595_596_34_37),503;1555;
(595_596_35_38),505;1333;
(595_596_36_39),506;
(595_596_37_40),507;
(595_596_38_41),510;670;
(595_596_39_42),555;1546;
(595_596_40_43),560;
(595_596_41_44),563;681;
(595_596_42_45),568;
(595_596_43_46),571;
(595_596_44_47),574;
(595_596_45_48),577;688;
(595_596_46_49),579;
(595_596_47_50),583;
(595_596_48_51),586;
(595_596_49_52),589;693;
(595_596_4_7),
(595_596_50_53),592;700;
