agent_id,column_cost,served_pax_group,Path_node_sequence,path_time_sequence
1009,49,3130;,1089;635;634;637;576;578;579;33;33;33;33;33;33;33;579;578;576;572;570;500;499;500;501;636;1090;,0;1;4;7;10;13;17;18;19;20;21;22;23;24;25;29;32;34;37;38;41;44;47;48;49;
1010,54,3245;,1092;638;707;475;706;704;539;694;148;148;148;148;148;148;148;148;148;148;694;693;479;478;633;632;628;631;571;631;636;1090;,0;1;4;5;8;11;13;14;15;16;17;18;19;20;21;22;23;24;25;28;29;32;34;37;40;43;47;51;53;54;
1011,59,3196;,1093;639;641;646;645;99;99;99;99;99;99;99;99;99;99;99;99;99;99;645;578;576;637;571;634;571;570;571;632;636;1090;,0;1;4;7;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;36;40;44;48;52;55;58;59;
1012,35,3180;,1094;640;639;505;634;502;632;628;629;628;629;83;629;633;632;636;1090;,0;1;4;5;7;9;11;14;17;20;23;24;25;28;31;34;35;
1013,40,3204;,1095;641;646;653;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;653;653;646;644;637;571;501;636;1090;,0;1;4;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;32;35;37;38;39;40;
1014,50,3198;,1096;642;642;641;646;645;647;101;101;101;101;101;101;101;101;101;101;647;524;524;578;576;572;570;500;499;500;501;636;1090;,0;1;2;5;8;11;14;15;16;17;18;19;20;21;22;23;24;25;26;27;30;33;35;38;39;42;45;48;49;50;
1015,55,3250;,1097;643;644;506;505;504;477;478;703;704;538;699;153;153;699;538;704;703;478;633;629;628;631;571;631;636;1090;,0;1;4;6;8;11;12;14;15;18;21;22;23;24;25;26;29;32;33;35;38;41;44;48;52;54;55;
1016,36,3177;,1098;644;637;571;632;628;485;626;80;80;80;80;80;80;80;80;80;626;626;485;628;632;636;1090;,0;1;4;6;9;12;13;15;16;17;18;19;20;21;22;23;24;25;26;28;29;32;35;36;
1017,41,3203;,1099;645;652;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;652;645;646;644;637;571;501;636;1090;,0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;30;33;36;38;39;40;41;
1018,51,3208;,1100;646;645;652;525;657;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;657;647;524;578;576;572;570;500;499;500;501;636;1090;,0;1;4;6;7;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;28;31;34;36;39;40;43;46;49;50;51;
1019,56,3193;,1101;647;645;646;641;642;96;96;96;96;96;96;96;96;96;96;96;642;640;635;504;477;503;502;632;628;631;571;631;636;1090;,0;1;4;7;10;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;32;33;34;37;39;42;45;49;53;55;56;
1020,32,3181;,1102;648;641;639;505;634;502;632;628;485;485;489;630;84;630;489;631;636;1090;,0;1;4;7;8;10;12;14;17;18;19;21;23;24;25;27;29;31;32;
1021,42,3199;,1103;649;648;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;648;641;639;505;634;502;632;636;1090;,0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;32;34;36;38;41;42;
1022,52,3133;,1104;650;655;451;452;525;657;647;579;582;36;36;36;36;36;36;582;580;545;577;576;572;570;500;499;500;501;636;1090;,0;1;4;5;7;9;11;13;15;18;19;20;21;22;23;24;25;29;30;32;35;37;40;41;44;47;50;51;52;
1023,57,3252;,1105;651;649;825;638;815;472;813;701;155;155;155;155;701;474;706;704;703;478;633;629;628;631;571;631;636;1090;,0;1;4;7;10;14;15;17;20;21;22;23;24;25;26;28;31;34;35;37;40;43;46;50;54;56;57;
1024,28,3182;,1106;652;645;578;576;572;570;500;500;566;559;631;85;631;636;1090;,0;1;3;6;9;11;14;15;16;18;20;23;24;25;27;28;
1025,33,3109;,1107;653;646;644;637;571;631;489;490;491;558;12;558;491;490;631;636;1090;,0;1;4;7;10;12;16;18;19;21;23;24;25;27;29;30;32;33;
1026,38,3186;,1108;654;452;452;525;524;578;576;637;634;635;89;635;504;477;503;633;632;636;1090;,0;1;2;3;5;8;11;14;17;20;23;24;25;26;27;28;31;34;37;38;
1027,43,3364;,1109;655;650;648;649;825;638;815;472;813;267;813;473;475;476;477;503;502;501;636;1090;,0;1;4;7;10;13;16;20;21;23;24;25;26;29;31;34;35;38;41;42;43;
1028,53,3207;,1110;656;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;656;656;579;578;576;572;570;500;499;500;501;636;1090;,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;33;36;38;41;42;45;48;51;52;53;
1029,58,3377;,1111;657;525;652;653;648;649;825;826;280;280;280;280;280;826;638;707;476;477;503;502;632;628;631;571;631;636;1090;,0;1;3;4;7;10;13;16;19;20;21;22;23;24;25;28;31;32;35;36;39;41;44;47;51;55;57;58;
1030,34,3118;,1112;658;656;579;580;545;577;530;529;531;532;533;498;499;567;21;567;566;631;636;1090;,0;1;4;7;10;11;13;14;16;17;18;19;20;21;23;24;25;28;31;33;34;
1031,29,3183;,1113;659;657;647;524;578;576;572;571;632;86;86;86;632;636;1090;,0;1;4;6;7;10;13;15;18;21;22;23;24;25;28;29;
1032,39,3123;,1114;660;656;579;578;577;573;569;572;26;572;572;571;501;502;632;636;1090;,0;1;3;6;10;13;16;19;23;24;25;26;29;30;33;35;38;39;
1033,44,3200;,1115;661;658;659;654;451;655;650;648;649;103;103;103;649;642;640;639;505;634;502;501;636;1090;,0;1;3;6;9;11;12;15;18;21;22;23;24;25;28;31;34;35;37;39;42;43;44;
1034,54,3206;,1116;662;654;451;655;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;655;653;646;644;637;571;501;500;499;500;501;636;1090;,0;1;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;37;39;40;43;46;49;52;53;54;
1035,59,3211;,1117;663;449;449;450;451;452;525;657;656;660;114;114;114;114;114;114;114;660;656;579;578;576;572;570;500;566;631;571;631;636;1090;,0;1;2;3;5;6;8;10;12;15;17;18;19;20;21;22;23;24;25;27;30;34;37;39;42;43;45;48;52;56;58;59;
1036,35,3127;,1118;664;662;654;452;452;525;524;578;577;576;30;576;576;637;571;501;501;636;1090;,0;1;4;7;8;9;11;14;17;20;23;24;25;26;29;31;32;33;34;35;
1037,45,3201;,1119;665;663;655;650;104;104;104;104;104;104;104;104;104;104;104;104;104;104;650;650;648;641;639;505;634;502;501;636;1090;,0;1;4;7;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;32;35;36;38;40;43;44;45;
1038,55,3209;,1120;666;510;658;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;658;656;579;578;576;572;570;500;499;500;501;636;1090;,0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;35;38;40;43;44;47;50;53;54;55;
1039,36,3120;,1121;667;509;659;657;647;524;524;578;576;572;569;23;569;499;498;499;500;501;636;1090;,0;1;3;4;7;9;10;11;14;17;19;23;24;25;26;27;28;31;34;35;36;
1040,46,3205;,1122;668;666;510;658;659;654;108;108;108;108;108;108;108;108;108;108;108;654;452;652;645;646;644;637;571;501;501;501;636;1090;,0;1;4;6;7;10;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;30;33;36;39;41;42;43;44;45;46;
1041,55,3169;,1001;547;548;618;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;618;552;553;560;561;494;563;562;567;566;500;499;500;501;636;1090;,1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;30;32;34;35;37;39;40;43;45;48;51;54;55;56;
1042,26,3187;,1002;548;550;560;558;491;490;631;636;90;90;90;90;90;90;90;636;636;1090;,1;2;5;8;10;12;14;15;17;18;19;20;21;22;23;24;25;26;27;
1043,36,3107;,1003;549;549;550;553;496;556;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;556;557;559;631;636;1090;,1;2;3;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;36;37;
1044,46,3230;,1004;550;553;496;556;624;623;681;679;133;133;133;133;133;679;681;691;486;480;479;478;633;632;636;1090;,1;2;4;5;6;10;13;16;19;20;21;22;23;24;25;28;31;32;34;35;38;40;43;46;47;
1045,56,3167;,1005;551;550;548;618;616;70;70;70;70;70;70;70;70;70;70;70;70;616;618;621;547;549;551;563;562;567;566;500;499;500;501;636;1090;,1;2;5;8;10;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;29;31;33;36;38;40;41;44;46;49;52;55;56;57;
1046,37,3114;,1006;552;553;560;561;494;495;494;495;494;563;17;563;563;562;567;566;631;636;1090;,1;2;4;6;8;9;12;15;18;21;23;24;25;26;28;29;32;35;37;38;
1047,42,3166;,1008;554;614;439;615;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69;615;622;555;624;557;490;631;636;1090;,1;2;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;33;37;39;40;42;43;
1048,47,3240;,1009;555;555;624;623;681;691;692;407;687;689;143;689;408;694;539;539;483;480;484;485;628;632;636;1090;,1;2;3;5;8;11;14;17;19;20;23;24;25;26;28;29;30;33;35;37;40;41;44;47;48;
1049,57,3171;,1015;561;560;550;549;547;621;620;74;74;74;74;74;74;74;74;74;74;620;621;547;549;551;563;562;567;499;567;566;500;499;500;501;636;1090;,1;2;4;7;9;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;30;33;35;37;38;40;42;45;47;50;53;56;57;58;
1050,38,3175;,1018;564;493;492;561;558;557;624;556;624;78;624;624;557;559;631;636;1090;,1;2;4;5;7;9;11;15;19;23;24;25;26;30;33;36;38;39;
1051,24,3187;,1019;565;569;499;500;501;636;90;636;1090;,1;2;5;6;9;12;13;14;24;25;
1052,43,3168;,1021;567;562;492;561;560;553;552;619;617;71;71;71;71;71;71;71;617;619;552;553;560;558;491;490;631;636;1090;,1;2;3;4;6;8;10;12;15;17;18;19;20;21;22;23;24;25;27;30;32;34;36;38;40;41;43;44;
1053,48,3134;,1022;568;533;498;497;493;492;561;560;556;555;622;540;583;37;583;540;540;622;623;627;484;629;628;632;636;1090;,1;2;3;4;5;6;7;9;11;14;17;20;22;23;24;25;26;27;29;32;35;37;39;42;45;48;49;
1054,58,3210;,1027;573;577;545;524;647;657;659;113;113;113;113;113;113;113;659;657;647;524;578;643;576;637;571;501;501;500;499;500;501;636;1090;,1;2;5;7;11;12;14;17;18;19;20;21;22;23;24;25;28;30;31;34;36;38;41;43;44;45;48;51;54;57;58;59;
1055,29,3188;,1029;575;528;573;572;637;91;91;91;91;91;91;91;91;91;91;91;91;637;571;501;636;1090;,1;2;3;5;8;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;28;29;30;
1056,34,3113;,1031;577;576;572;571;631;490;557;559;562;16;562;567;566;631;636;1090;,1;2;5;7;10;14;15;17;20;23;24;25;26;29;32;34;35;
1057,39,3244;,1032;578;576;637;634;635;705;703;693;147;693;693;479;479;629;628;632;636;1090;,1;2;5;8;11;14;17;20;23;24;25;26;27;28;30;33;36;39;40;
1058,49,3378;,1033;579;647;524;525;452;451;655;650;651;827;281;281;827;825;638;707;476;476;477;503;633;632;636;1090;,1;2;4;5;8;10;12;13;16;19;22;23;24;25;28;31;34;35;36;39;40;43;46;49;50;
1059,30,3183;,1035;581;575;528;529;531;532;533;498;498;499;500;501;636;632;86;632;1086;632;636;1090;,1;2;5;6;7;8;9;10;11;12;13;16;19;20;23;24;25;26;27;30;31;
1060,40,3190;,1036;582;579;578;643;644;506;639;640;639;93;639;639;505;634;502;632;502;632;636;1090;,1;2;5;9;11;14;16;17;20;23;24;25;26;27;29;31;33;35;37;40;41;
1061,44,3233;,1037;583;540;540;622;623;681;487;682;136;136;136;136;136;136;136;136;682;487;681;623;624;557;490;631;636;1090;,1;2;3;4;6;9;12;14;16;17;18;19;20;21;22;23;24;25;27;29;32;35;39;41;42;44;45;
1062,45,3163;,1038;584;588;587;592;591;441;596;612;66;66;612;614;554;437;556;557;559;631;636;1090;,1;2;7;10;13;16;18;19;22;23;24;25;27;30;31;34;37;40;43;45;46;
1063,50,3238;,1039;585;587;604;606;675;677;687;141;141;141;141;687;407;692;694;693;479;479;479;479;479;629;628;632;636;1090;,1;2;5;8;11;14;17;20;21;22;23;24;25;26;28;31;34;35;36;37;38;39;41;44;47;50;51;
1064,41,3173;,1040;586;585;401;590;589;591;613;615;622;76;76;622;622;623;624;557;490;631;636;1090;,1;2;5;6;8;11;14;17;19;22;23;24;25;26;29;32;36;38;39;41;42;
1065,46,3149;,1041;587;592;591;441;596;595;432;599;598;52;52;52;598;616;618;552;553;560;558;491;559;631;636;1090;,1;2;5;8;10;11;14;16;18;21;22;23;24;25;27;29;32;34;36;38;40;41;44;46;47;
1066,51,3231;,1042;588;587;400;609;611;680;134;134;134;134;134;134;134;134;134;680;679;681;691;481;483;480;479;479;629;628;632;636;1090;,1;2;5;6;9;12;15;16;17;18;19;20;21;22;23;24;25;27;30;33;35;36;38;39;40;42;45;48;51;52;
1067,47,3164;,1043;589;591;613;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;613;615;622;555;556;557;559;631;636;1090;,1;2;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;30;33;36;39;42;45;47;48;
1068,52,3161;,1044;590;592;608;537;610;64;64;64;64;64;64;64;64;64;64;64;64;610;679;681;691;481;483;480;479;479;629;628;632;636;1090;,1;2;5;8;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;36;37;39;40;41;43;46;49;52;53;
1069,48,3146;,1045;591;441;596;595;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;595;612;614;554;437;556;557;559;631;636;1090;,1;2;4;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;30;33;34;37;40;43;46;48;49;
1070,53,3228;,1046;592;609;399;398;403;404;405;406;677;131;131;131;131;131;131;131;677;406;682;692;691;486;480;479;629;479;629;628;632;636;1090;,1;2;5;6;7;10;13;14;16;17;18;19;20;21;22;23;24;25;26;28;31;34;35;37;38;40;42;44;47;50;53;54;
1071,37,3115;,1047;593;595;617;619;552;550;551;563;564;18;564;493;497;498;499;500;501;636;1090;,1;2;5;8;10;13;16;19;21;23;24;25;27;28;29;30;33;36;37;38;
1072,39,3106;,1048;594;596;612;614;622;555;9;9;9;9;9;9;9;9;555;624;557;559;631;636;1090;,1;2;5;8;10;13;16;17;18;19;20;21;22;23;24;25;27;31;34;37;39;40;
1073,49,3147;,1049;595;596;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;596;596;612;614;554;437;556;557;559;631;636;1090;,1;2;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;31;34;35;38;41;44;47;49;50;
1074,54,3162;,1050;596;613;615;610;611;65;65;65;65;65;65;65;65;65;65;65;611;680;679;681;691;486;486;480;479;479;479;629;628;632;636;1090;,1;2;5;7;10;13;14;15;16;17;18;19;20;21;22;23;24;25;28;30;33;36;37;38;40;41;42;43;45;48;51;54;55;
1075,35,3112;,1051;597;599;616;618;552;553;560;561;15;15;15;15;15;561;492;491;490;631;636;1090;,1;2;5;8;10;13;15;17;19;20;21;22;23;24;25;27;30;32;33;35;36;
1076,40,3119;,1053;599;616;618;621;547;549;551;563;564;565;568;22;568;568;533;498;499;499;567;566;631;636;1090;,1;2;5;7;9;11;13;16;18;20;21;23;24;25;26;27;28;29;30;32;35;38;40;41;
1077,50,3142;,1054;600;605;604;587;592;591;45;45;45;45;45;45;45;591;613;615;622;555;624;557;559;631;636;1090;,1;2;5;8;11;14;17;18;19;20;21;22;23;24;25;28;30;33;36;38;42;45;48;50;51;
1078,55,3241;,1055;601;600;602;671;673;683;685;690;144;690;689;408;694;539;483;480;484;485;628;629;628;632;636;1090;,1;2;5;8;11;14;17;20;23;24;25;28;29;31;32;35;37;39;42;43;46;49;52;55;56;
1079,44,3251;,1056;602;671;673;683;685;411;695;700;154;154;154;700;699;538;704;703;478;633;632;636;1090;,1;2;5;8;11;14;17;18;21;22;23;24;25;28;29;32;35;36;38;41;44;45;
1080,51,3226;,1057;603;602;607;676;675;129;129;129;129;129;129;129;129;129;129;675;404;405;488;487;681;623;624;557;559;631;636;1090;,1;2;5;8;11;14;15;16;17;18;19;20;21;22;23;24;25;27;28;29;31;33;36;39;43;46;49;51;52;
1081,36,3178;,1058;604;604;399;537;536;615;622;623;627;81;627;626;485;489;631;636;1090;,1;2;3;5;9;12;14;17;20;23;24;25;28;30;32;34;36;37;
1082,56,3239;,1059;605;607;676;678;688;142;142;142;142;142;142;142;142;142;142;688;687;407;407;692;691;486;480;484;485;628;629;628;632;636;1090;,1;2;5;8;11;14;15;16;17;18;19;20;21;22;23;24;25;28;29;30;32;35;36;38;40;43;44;47;50;53;56;57;
1083,38,3254;,1060;606;403;404;405;488;682;692;694;693;703;157;157;157;703;703;478;478;633;632;636;636;636;1090;,1;2;3;6;7;8;9;12;15;18;21;22;23;24;25;26;27;28;30;33;36;37;38;39;
1084,41,3255;,1061;607;606;403;404;405;488;682;692;694;539;704;158;158;158;704;704;703;478;633;632;502;501;636;1090;,1;2;5;6;9;10;11;12;15;18;19;21;22;23;24;25;26;29;30;32;35;37;40;41;42;
1085,42,3242;,1062;608;537;610;679;681;691;145;145;145;145;145;145;145;145;145;691;691;486;480;479;479;629;628;632;636;1090;,1;2;5;6;9;12;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;31;33;36;39;42;43;
1086,52,3159;,1063;609;608;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;608;608;613;615;622;623;624;557;559;631;636;1090;,1;2;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;31;34;37;40;44;47;50;52;53;
1087,57,3150;,1064;610;615;439;440;612;617;599;53;53;53;53;53;53;53;53;599;617;619;554;625;555;555;624;626;485;628;629;628;632;636;1090;,1;2;5;6;8;10;13;16;17;18;19;20;21;22;23;24;25;28;30;33;35;36;37;39;42;44;45;48;51;54;57;58;
1088,43,3245;,1065;611;680;488;682;692;692;692;692;682;692;694;148;694;539;694;693;479;479;629;628;632;636;1090;,1;2;5;7;8;11;12;13;14;17;20;23;24;25;26;27;30;31;32;34;37;40;43;44;
1089,53,3157;,1069;615;610;611;403;606;60;60;60;60;60;60;60;60;60;60;60;60;60;606;403;404;405;488;487;681;623;624;557;559;631;636;1090;,1;2;5;8;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;30;31;33;35;38;41;45;48;51;53;54;
1090,32,3121;,1071;617;617;619;552;553;560;558;491;559;566;500;570;24;24;570;571;571;501;636;1090;,1;2;3;5;8;10;12;14;16;17;19;21;22;23;24;25;29;30;31;32;33;
1091,25,3187;,1072;618;548;550;560;558;491;559;566;500;501;636;90;636;1090;,1;2;4;7;10;12;14;15;17;19;22;23;24;25;26;
1092,58,3160;,1073;619;617;612;440;613;608;609;63;63;63;63;63;63;63;63;609;611;680;679;681;691;486;480;479;479;479;479;479;629;628;632;636;1090;,1;2;4;7;9;10;13;16;17;18;19;20;21;22;23;24;25;28;31;33;36;39;40;42;43;44;45;46;47;49;52;55;58;59;
1093,54,3144;,1074;620;616;433;432;431;593;47;47;47;47;47;47;47;47;47;47;47;593;595;612;614;622;623;624;557;559;631;636;1090;,1;2;4;7;9;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;33;36;39;42;46;49;52;54;55;
1094,30,3117;,1075;621;621;547;549;551;563;562;567;566;20;20;20;20;20;20;566;631;636;1090;,1;2;3;5;7;10;12;14;15;18;19;20;21;22;23;24;25;28;30;31;
1095,31,3185;,1079;625;555;555;555;624;626;485;628;632;502;634;88;88;88;88;634;502;501;636;1090;,1;2;3;4;5;7;10;12;13;16;18;20;21;22;23;24;25;27;30;31;32;
1096,24,3187;,1087;633;633;632;636;90;636;1090;,1;2;3;6;9;10;24;25;
1097,26,3122;,1091;637;571;25;571;501;636;1090;,1;2;4;5;24;25;26;27;
1098,45,3366;,1092;638;815;269;269;269;269;269;269;269;269;269;269;269;269;269;269;269;269;269;269;815;472;473;475;476;477;503;502;632;636;1090;,1;2;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;31;33;36;37;40;42;45;46;
1099,46,3365;,1095;641;642;638;815;472;813;814;268;268;268;268;268;814;813;473;473;475;476;477;503;502;501;636;1090;,1;2;5;9;13;14;16;19;20;21;22;23;24;25;28;29;30;33;35;38;39;42;45;46;47;
1100,27,3122;,1099;645;578;576;637;571;25;25;25;25;25;25;25;25;25;25;25;571;501;636;1090;,1;2;5;8;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;
1101,47,3202;,1100;646;641;642;649;651;105;105;105;105;105;105;105;105;105;105;651;651;649;642;640;635;634;502;501;636;1090;,1;2;5;8;11;14;15;16;17;18;19;20;21;22;23;24;25;26;29;32;35;38;41;43;46;47;48;
1102,33,3195;,1102;648;641;639;505;634;637;576;637;644;98;644;644;637;571;501;636;1090;,1;2;5;8;9;11;14;17;20;23;24;25;26;29;31;32;33;34;
1103,48,3253;,1103;649;825;638;815;472;813;701;702;156;156;156;702;701;474;473;475;476;477;503;502;501;636;1090;,1;2;5;8;12;13;15;18;21;22;23;24;25;28;29;32;35;37;40;41;44;47;48;49;
1104,49,3367;,1105;651;649;825;638;815;471;816;270;270;270;270;270;816;471;471;471;472;473;475;476;477;503;502;501;636;1090;,1;2;5;8;11;15;18;19;20;21;22;23;24;25;26;27;28;31;33;36;38;41;42;45;48;49;50;
1105,50,3214;,1107;653;655;663;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;663;655;653;646;644;637;571;501;502;501;636;1090;,1;2;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;37;40;42;43;46;49;50;51;
1106,55,3213;,1108;654;662;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;662;654;452;652;645;578;576;572;570;500;500;566;559;631;636;1090;,1;2;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;29;31;33;36;39;41;44;45;46;48;50;53;55;56;
1107,51,3388;,1110;656;657;525;452;451;450;453;841;842;837;291;837;827;825;638;707;475;476;477;503;502;501;636;1090;,1;2;5;7;9;11;12;16;17;20;23;24;25;28;31;34;37;38;40;43;44;47;50;51;52;
1108,56,3212;,1111;657;656;660;661;115;115;115;115;115;115;115;115;115;115;115;115;115;115;661;660;582;581;575;528;529;531;532;533;498;497;493;562;559;631;636;1090;,1;2;5;7;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;32;36;39;40;41;42;43;44;45;46;47;48;51;54;56;57;
1109,52,3379;,1112;658;659;654;451;655;650;651;827;828;282;828;828;826;638;707;476;476;475;476;477;503;502;501;636;1090;,1;2;5;8;10;11;14;17;20;23;24;25;26;29;32;35;36;37;39;41;44;45;48;51;52;53;
1110,57,3453;,1113;659;658;661;902;356;356;356;356;356;356;356;356;356;356;356;356;356;902;541;582;580;545;577;530;529;531;532;533;498;497;493;562;559;631;636;1090;,1;2;5;7;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;29;32;36;37;39;40;42;43;44;45;46;47;48;49;52;55;57;58;
1111,38,3116;,1114;660;660;582;580;545;577;573;569;565;19;565;564;493;562;567;566;631;636;1090;,1;2;3;7;11;12;14;17;20;23;24;25;26;28;29;30;33;36;38;39;
1112,53,3392;,1115;661;658;659;654;451;450;453;841;295;295;295;295;295;295;841;453;650;648;641;639;505;634;571;501;502;501;636;1090;,1;2;4;7;10;12;13;17;18;19;20;21;22;23;24;25;26;29;32;35;38;39;41;45;46;49;52;53;54;
1113,58,3217;,1116;662;667;666;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;666;521;511;522;523;530;529;531;532;533;498;497;493;562;559;631;636;1090;,1;2;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;33;39;41;43;44;45;46;47;48;49;50;53;56;58;59;
1114,39,3124;,1118;664;662;654;452;652;645;578;577;577;573;27;573;531;532;533;498;497;498;499;500;501;636;1090;,1;2;5;8;9;11;13;16;19;20;23;24;25;26;27;28;29;30;31;32;35;38;39;40;
1115,54,3218;,1119;665;448;449;662;667;121;121;121;121;121;121;121;121;121;121;121;121;667;509;659;657;647;524;524;578;576;572;571;501;502;501;636;1090;,1;2;3;6;9;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;28;31;33;34;35;38;41;43;46;47;50;53;54;55;
1116,40,3125;,1120;666;666;510;658;658;656;579;580;575;574;28;574;574;532;533;498;497;498;499;500;501;636;1090;,1;2;3;5;6;7;10;13;16;20;23;24;25;26;28;29;30;31;32;33;36;39;40;41;
1117,55,3393;,1121;667;662;449;663;841;842;296;296;296;296;296;296;296;296;296;842;651;649;642;640;635;634;571;501;502;501;636;1090;,1;2;5;8;9;12;15;16;17;18;19;20;21;22;23;24;25;28;31;34;37;40;43;47;48;51;54;55;56;
1118,36,3128;,1122;668;668;668;666;510;658;656;579;578;577;31;577;573;572;571;501;636;1090;,1;2;3;4;7;9;10;13;16;20;23;24;25;28;31;34;35;36;37;
1119,18,4275;,1001;547;549;551;563;17;17;563;562;567;566;1020;,20;21;23;26;28;29;30;31;33;34;37;38;
1120,17,4270;,1002;548;550;560;558;12;558;491;559;566;1020;,20;21;24;27;29;30;31;33;34;36;37;
1121,15,4279;,1003;549;551;563;562;567;21;567;566;1020;,20;21;24;26;28;29;30;31;34;35;
1122,14,4271;,1004;550;560;558;491;559;13;559;566;1020;,20;21;24;26;28;29;30;31;33;34;
1123,12,4278;,1005;551;563;562;567;566;20;566;1020;,20;21;23;25;26;29;30;31;32;
1124,19,4273;,1006;552;553;560;561;15;15;15;561;492;562;567;566;1020;,20;21;23;25;27;28;29;30;31;33;34;35;38;39;
1125,16,4274;,1007;553;560;561;492;562;16;16;562;567;566;1020;,20;21;23;25;27;28;29;30;31;32;35;36;
1126,20,4269;,1008;554;437;556;557;11;11;557;490;489;631;566;1020;,20;21;22;25;28;29;30;31;33;34;36;39;40;
1127,21,4272;,1009;555;556;560;14;14;14;560;561;492;562;567;566;1020;,20;21;24;27;28;29;30;31;33;35;36;37;40;41;
1128,15,4343;,1010;556;557;490;631;85;85;85;631;566;1020;,20;21;24;26;27;28;29;30;31;34;35;
1129,13,4278;,1011;557;559;566;20;20;20;20;566;566;1020;,20;21;24;26;27;28;29;30;31;32;33;
1130,17,4348;,1012;558;491;490;631;636;90;90;636;631;566;1020;,20;21;23;25;26;28;29;30;31;33;36;37;
1131,16,4282;,1013;559;566;500;570;24;24;24;24;570;500;500;566;1020;,20;21;23;25;26;27;28;29;30;31;32;33;35;36;
1132,22,4276;,1014;560;561;494;493;564;18;18;564;493;497;498;499;567;566;1020;,20;21;23;24;26;28;29;30;31;33;34;35;36;38;41;42;
1133,18,4281;,1015;561;492;562;567;499;569;23;23;569;499;500;566;1020;,20;21;23;24;25;27;28;29;30;31;32;35;37;38;
